gene	betweenness	eigenvector
NOS1AP	88.000000	0.006285
BCL6	153.000000	0.008008
MARCKS	71.500000	0.032846
NLRP1	35.000000	0.002747
LRP2	22.000000	0.004124
CFHR4	0.000000	0.000296
CFH	224.000000	0.003541
CASP9	0.000000	0.002249
SCNN1A	48.000000	0.000792
SCN1A	0.000000	0.001646
GDF15	0.000000	0.001984
RDX	271.500000	0.017494
HLA-G	15.000000	0.002634
TYK2	278.000000	0.006569
UQCR11	7.000000	0.001160
CCL21	22.000000	0.000308
CCR7	0.000000	0.000409
IRS2	0.000000	0.007791
HAP1	0.000000	0.002824
GATA2	12.000000	0.007422
GGA3	49.000000	0.005867
TFAP2A	4.000000	0.005412
EP300	51982.833333	0.044704
MTTP	0.000000	0.001987
ATF1	252.500000	0.002288
DOCK8	7.000000	0.006232
PPIB	1145.000000	0.021910
CAMLG	10.000000	0.007896
SIM2	0.000000	0.001930
ARNT	439.500000	0.010997
SIM1	0.000000	0.001193
NPAS4	0.000000	0.000299
PCNA	369.833333	0.028279
GADD45A	37.000000	0.004217
LSM4	569.000000	0.010455
SNRPE	357.000000	0.020530
EXOSC4	345.500000	0.013117
DNTTIP2	0.000000	0.015893
FNTA	0.000000	0.005931
SUMO1	74.500000	0.013300
FRS3	207.500000	0.001869
SFN	313.000000	0.033993
NR3C1	4977.000000	0.027615
ECD	9.500000	0.006943
DPH1	1.000000	0.004793
GRN	271.000000	0.011216
RGS19	0.000000	0.001695
GNAI2	309.500000	0.014162
GNAI3	34.000000	0.013679
NRG1	125.500000	0.002375
LMNB1	539.000000	0.038553
NARF	0.000000	0.002187
MLLT4	69.000000	0.017020
BCR	5.000000	0.014970
SMN1	161.000000	0.027905
DHDDS	0.000000	0.000181
LOX	7.000000	0.001810
NOV	0.000000	0.002056
POLR2L	1186.500000	0.005885
PFN1	926.000000	0.024008
PIAS3	1.000000	0.003838
ETS2	2.000000	0.001813
CDK10	12.000000	0.002445
PPP4C	3235.500000	0.007757
PIK3R3	22.000000	0.005518
KCNA4	3.000000	0.001976
PFN2	1.000000	0.012174
HUS1	0.000000	0.005385
PRKAR1A	526.500000	0.015819
PRKAR1B	6.000000	0.004470
AKAP1	44.000000	0.023432
HABP4	61.000000	0.008006
GNB2L1	5275.500000	0.036566
RGL2	11.000000	0.002111
RAP1B	39.000000	0.010881
HBP1	106.500000	0.006040
RBL2	28.000000	0.002208
RPLP1	1270.500000	0.020564
RPLP2	2684.166667	0.024370
CYTH1	0.000000	0.002455
ARFRP1	47.000000	0.001150
TOP3B	19756.500000	0.037383
SNRPB	2112.500000	0.027331
CD27	18.000000	0.001084
FKBP1A	122.000000	0.006370
YY1	862.000000	0.019054
TAL1	38.500000	0.004951
NCAPG2	22.000000	0.006300
TAX1BP1	361.500000	0.014525
ITGA1	1486.000000	0.002659
BIN1	15.000000	0.005884
EED	24.000000	0.040612
VHL	3761.500000	0.019764
VBP1	10.000000	0.010720
XRCC1	0.000000	0.010909
LIG3	18.000000	0.017609
PNKP	230.000000	0.008047
COG5	34.000000	0.003819
XPA	0.000000	0.004613
RPA4	0.000000	0.029266
RANBP9	499.833333	0.023771
USP11	783.500000	0.031190
BMX	4.000000	0.006386
PTPN21	7.000000	0.002743
DTNA	107.000000	0.007832
GATA1	0.000000	0.005894
ZFPM2	0.000000	0.001177
FXR1	202.500000	0.037373
FMR1	173.000000	0.020008
NUFIP1	9.000000	0.005911
RPGR	0.000000	0.001731
RPGRIP1	0.000000	0.002083
RAN	202.500000	0.036810
NR2C2	37781.500000	0.050768
NCOA3	138.500000	0.006351
RNF4	4444.833333	0.045624
NCOA4	18.000000	0.002290
PAK6	0.000000	0.005171
INSM1	0.000000	0.000787
MAPK8IP3	79.000000	0.002674
KLC1	20.000000	0.017740
PTPN12	10.000000	0.006250
TUFT1	16.000000	0.001345
TFIP11	599.500000	0.019098
TDG	0.000000	0.003472
AIRE	0.000000	0.008148
PTRH2	358.500000	0.010158
AES	2344.500000	0.008003
TLE1	57.000000	0.008926
EPS8	299.000000	0.004418
HIRA	115.500000	0.009754
NFU1	4.000000	0.001627
PKN2	379.500000	0.010479
PTPN13	31.000000	0.011738
ZNHIT3	14.000000	0.002748
S100A7	22.000000	0.009233
RECQL	2833.500000	0.017634
KPNA4	94.000000	0.016557
KPNA2	361.000000	0.037644
PTBP1	69.500000	0.033924
HNRNPL	20414.000000	0.056772
CYFIP2	89.000000	0.014601
INPPL1	211.500000	0.013505
CDKN1C	33.000000	0.001567
UGCG	151.000000	0.001454
RTN1	6.000000	0.005387
NPC2	7.000000	0.001936
BOK	0.000000	0.000590
LSM6	0.000000	0.006363
SNRPD2	9200.833333	0.026993
RANBP1	86.000000	0.015369
ITGA3	123.000000	0.004658
SNX4	10.500000	0.004958
HECW1	2.000000	0.001467
MAD2L1	60.000000	0.012362
ESR2	1371.500000	0.082874
BAG1	475.000000	0.022132
HSPA8	3046.000000	0.095945
PROX1	1.000000	0.002014
KHDRBS1	21.000000	0.031655
RAPSN	0.000000	0.002427
TFAP2C	0.000000	0.001863
RNF7	71.500000	0.004377
CUL5	659.000000	0.028026
TRIM28	10350.833333	0.058405
SETDB1	11.000000	0.009097
EXOSC6	2.000000	0.011800
PSMB1	487.000000	0.016267
DCP2	46.000000	0.004244
SYT9	0.000000	0.001556
PRMT5	103.000000	0.032804
CLNS1A	150.000000	0.014011
ILKAP	112.000000	0.007839
LIMS1	69.500000	0.004903
SLBP	14.000000	0.004168
ERI1	0.000000	0.004521
HEXIM1	502.000000	0.057943
PPP1R8	1.000000	0.007073
ARHGAP5	13.000000	0.003813
RND3	307.500000	0.010437
BRD8	3.000000	0.006288
MAPK10	0.000000	0.002991
LHX2	1.000000	0.006419
E2F6	2.500000	0.007414
RYBP	19.000000	0.009110
RNF216	0.000000	0.003166
TLR3	201.000000	0.001432
ENAH	2.000000	0.008979
ABI1	167.500000	0.011765
SRRM2	356.500000	0.031404
PNN	310.500000	0.023350
XRN1	1411.000000	0.013244
CHD4	670.000000	0.054320
AURKB	587.000000	0.040612
LSM7	2224.500000	0.006417
MYH13	0.000000	0.002024
C9orf89	0.000000	0.001833
CCNT2	1.000000	0.003876
TACC3	534.000000	0.008265
AKAP9	419.500000	0.011518
AKAP3	0.000000	0.000235
ANAPC5	22.500000	0.008831
PABPC1	118.000000	0.048977
ITGAE	0.000000	0.000966
PBLD	0.000000	0.000988
STRAP	8.000000	0.024773
ZMYND8	32.500000	0.013121
OSTM1	3.000000	0.002961
RGS17	26.000000	0.000527
RGS20	100.000000	0.002062
POLD2	8.000000	0.006497
EXOSC8	32.000000	0.011313
HSPB8	1393.000000	0.003799
CCT5	62.500000	0.033384
SYNCRIP	206.000000	0.046131
NCOA2	3465.500000	0.004521
GFI1	0.000000	0.001568
DIO2	0.000000	0.000731
USP33	56.500000	0.005123
PER2	128.000000	0.007774
SERBP1	1111.500000	0.076464
CHD3	30.000000	0.046877
EPB41L2	671.500000	0.020242
ARL6	0.000000	0.002168
ARL6IP5	2.000000	0.012563
RABEPK	1.000000	0.001115
ARF3	2.000000	0.009482
GGA2	20.500000	0.003450
EXOSC7	140.000000	0.010868
ZNF496	16.000000	0.001717
NSD1	574.500000	0.008315
NANOS1	2.000000	0.000306
ARL6IP4	1048.000000	0.007769
ARL6IP1	104.000000	0.002665
DNAJA3	31.500000	0.021772
RNF34	0.000000	0.002922
ING4	0.000000	0.003074
RND1	6.000000	0.009824
UBXN11	32.000000	0.001005
ZHX1	138.500000	0.003531
ZHX3	0.000000	0.003448
CDC7	65.500000	0.003842
DBF4	0.000000	0.000926
ATL2	43.000000	0.005966
ARL6IP6	21.000000	0.003111
DNMBP	0.000000	0.009604
TNNI3K	8.000000	0.000794
EXOSC1	3.000000	0.006443
TLK1	768.000000	0.004530
ASF1B	3.500000	0.004979
RNF5	15.000000	0.003561
C6orf47	0.000000	0.001060
KIAA0408	0.000000	0.001866
CEP72	0.000000	0.004654
FCHSD2	8.000000	0.001280
CCDC158	1.000000	0.001004
KRT15	237.000000	0.006423
MCM10	119.000000	0.006673
CEP70	284.000000	0.005775
CCDC85B	1962.500000	0.002139
ZNF250	105.000000	0.004546
MAGEH1	0.000000	0.000552
MOAP1	2.000000	0.001157
QPRT	88.000000	0.003341
KRTAP4-12	44.000000	0.002118
PHLDA1	1.000000	0.001735
RBM10	66.000000	0.017853
PTBP2	0.000000	0.007366
PLSCR1	98.500000	0.003817
CPSF6	866.500000	0.029669
ZBED1	0.000000	0.003368
SPEF1	0.000000	0.000359
LGALS8	11.000000	0.006424
FBF1	92.000000	0.005139
NEK6	15.000000	0.004074
YWHAG	1295.500000	0.042432
ZBTB7B	16.000000	0.004192
OTX1	469.000000	0.002188
FXR2	219.000000	0.026757
RTN3	12.000000	0.012282
HMG20A	83.000000	0.008794
TESC	0.000000	0.000153
ANXA11	8.000000	0.007950
RAD54B	0.000000	0.002375
CCDC33	40.000000	0.004404
PBXIP1	381.000000	0.007774
ZNF821	0.000000	0.000436
MAGEA11	104.000000	0.003065
DCTN2	67.500000	0.018347
GIN1	1.000000	0.001137
PHPT1	27.500000	0.003978
DNMT3L	19.000000	0.003597
NUP62	254.000000	0.015352
NUP54	6.000000	0.007206
C19orf57	0.000000	0.000835
C19orf25	186.500000	0.001747
SORBS3	47.000000	0.005797
APPL2	69.500000	0.004543
DPPA2	0.000000	0.002507
PGLS	224.500000	0.006282
CHIC2	0.000000	0.001184
PDCD6	151.000000	0.014961
HEBP2	0.000000	0.000959
ZNF165	0.000000	0.000848
TCEB3B	0.000000	0.000978
NINL	98.333333	0.015701
SPERT	0.000000	0.002168
NGFRAP1	1.000000	0.000761
ABLIM1	21.000000	0.014726
DRAP1	42.000000	0.003779
HOXA1	217.833333	0.006038
DTNB	44.000000	0.002137
NDUFAF1	23.000000	0.003283
DVL2	292.000000	0.024633
NT5C2	1.000000	0.010332
NUDT18	58.000000	0.000553
STX8	434.000000	0.005812
SDPR	48.833333	0.003454
WWP1	172.000000	0.009998
ZNF638	9.000000	0.019796
BTG1	0.000000	0.001131
CNOT8	0.000000	0.002393
TSPYL4	6.000000	0.001260
TBC1D5	146.000000	0.007981
GABARAPL2	44.000000	0.007209
TEX11	15.000000	0.002249
SGTA	3371.000000	0.010157
MAD1L1	128.000000	0.007781
SEC24C	2.000000	0.019214
SEC23B	169.500000	0.016215
TSC22D4	16.000000	0.003977
SPG21	123.000000	0.003979
NBR1	133.000000	0.017877
PAFAH1B2	164.000000	0.006506
PAFAH1B3	6.000000	0.007095
C10orf10	0.000000	0.000231
KPNA3	72.000000	0.017513
FAM50B	0.000000	0.002315
CIAO1	15.000000	0.013711
CCDC7	0.000000	0.002830
XRCC4	0.000000	0.006988
IFFO1	203.000000	0.000980
PTPN9	100.000000	0.005608
AKIRIN2	0.000000	0.003062
KRT19	79.000000	0.014640
DGCR6L	91.000000	0.000604
DYNC1I2	349.500000	0.018960
DYNLT3	1.000000	0.003852
CNOT2	24.000000	0.008329
CNOT3	1.000000	0.012543
EFHC1	11.000000	0.001266
UBA2	131.500000	0.014738
SAE1	0.000000	0.010968
RUNX1T1	923.000000	0.002633
ABI3	1874.000000	0.001026
SFI1	50.000000	0.001119
CHCHD3	17.000000	0.018289
ZBTB16	30.500000	0.005395
SPOP	44.500000	0.026887
COX7A2L	0.000000	0.005344
FRMD6	18.500000	0.003034
KLHL12	112.000000	0.004004
MED28	6.000000	0.003072
S100A1	0.000000	0.000706
S100P	104.500000	0.006895
TRIM23	102.000000	0.009965
ABI2	745.000000	0.010390
GPRIN2	0.000000	0.000596
SPRY2	50.000000	0.003173
RAB3IL1	3.000000	0.001264
RAI1	75.000000	0.007869
TNNT1	1.000000	0.002832
KRT20	10.000000	0.001980
NOL4	0.000000	0.002051
PAK7	90.000000	0.005542
PLEKHF2	367.500000	0.004960
BEGAIN	31.000000	0.001072
CLUAP1	3.000000	0.008093
ACTN1	3200.000000	0.021539
THAP1	18.000000	0.003636
KIAA1279	176.500000	0.010333
CEP76	222.000000	0.004695
SSSCA1	11150.500000	0.010299
MYO15B	75.500000	0.001641
ZNF414	177.000000	0.001792
RADIL	8.000000	0.002559
C2orf88	1.000000	0.000803
GFAP	20.000000	0.011451
PDLIM1	89.000000	0.008140
PEX5	28.000000	0.006731
SIRT3	154.000000	0.005125
PRPF3	22.000000	0.024428
H3F3B	1.000000	0.007017
COPS4	7.000000	0.014642
CCDC101	332.500000	0.004152
FBXL18	8.000000	0.005697
GLIS3	0.000000	0.001304
AKR1C3	132.500000	0.003926
RABAC1	379.000000	0.003413
DUT	9.000000	0.012163
SPATA2	0.000000	0.004168
FAM124A	5.000000	0.001357
MEAF6	2.000000	0.004968
SNRPA	2347.000000	0.027277
WDR25	7.000000	0.001723
SF1	6.000000	0.024671
RAB33A	2.000000	0.000927
C11orf65	0.000000	0.000428
HPCAL4	6.000000	0.000303
CPNE7	59.000000	0.002607
SNX20	0.000000	0.001299
SRGN	1.000000	0.000099
XPO6	0.000000	0.004907
ZNF417	391.500000	0.003287
FANCG	50.000000	0.003050
GABPB1	204.000000	0.001376
U2AF2	196.500000	0.048174
NDC80	43.000000	0.011705
C10orf54	23.000000	0.000259
CCDC112	0.000000	0.000820
CYTH2	2.000000	0.001419
CCDC120	23.500000	0.004918
BEX2	6.000000	0.001824
IFIT3	236.500000	0.005046
NOL3	2.000000	0.002010
SIRPA	149.000000	0.005214
SAT1	24.000000	0.001905
TCF25	0.000000	0.007473
KCTD13	65.000000	0.002121
ZNF670	1.000000	0.000603
CCDC53	26.000000	0.004265
GKAP1	5.000000	0.002004
GNMT	73.000000	0.000929
KHDRBS3	0.000000	0.006421
CCDC91	0.000000	0.000423
ZNF581	86.000000	0.002668
ZNF646	4.000000	0.002516
USO1	335.000000	0.013855
PLEKHF1	0.000000	0.000800
ZNF764	1.000000	0.003722
ZMIZ2	36.000000	0.003134
RGR	0.000000	0.000101
TMEM147	369.000000	0.000738
GTPBP3	141.500000	0.003602
KIAA1683	1.000000	0.002819
CDC42EP1	3.000000	0.007071
CATSPER1	85.000000	0.001318
DHPS	428.500000	0.004718
C10orf12	7.000000	0.002633
YWHAE	2583.833333	0.048623
WWP2	171.000000	0.046002
NASP	227.500000	0.015181
HIST1H3G	0.000000	0.001411
ZNF101	0.000000	0.000770
COL20A1	1.000000	0.001165
IFIT2	1160.500000	0.005139
C5orf22	6.000000	0.002252
ELOF1	192.000000	0.002365
CDK18	40.000000	0.008739
ZNF580	21.500000	0.000741
PUF60	83.000000	0.025583
CTPS2	1.000000	0.008744
ADAMTSL4	1701.500000	0.003135
EIF4E2	987.000000	0.012264
EIF4ENIF1	5.000000	0.013572
USP18	7.500000	0.002610
HSPB7	21.000000	0.000573
TXNL4A	16.000000	0.004661
RHEBL1	0.000000	0.000142
APIP	13.000000	0.001686
HIF1AN	53.000000	0.013482
MARK3	0.000000	0.017185
C1orf35	572.000000	0.016322
PMM1	2.000000	0.001067
RAB6A	57.000000	0.007481
CCDC116	4.000000	0.000513
VPS72	20.000000	0.005723
KCNRG	0.000000	0.000177
DCTD	0.000000	0.002151
IFT20	122.500000	0.002373
EIF4EBP3	0.000000	0.000384
NEU4	0.000000	0.000925
NONO	181.000000	0.035260
COL8A1	208.000000	0.001934
BLMH	0.000000	0.011599
KBTBD7	885.000000	0.004542
SYTL4	1.000000	0.003427
FAM189A2	6.000000	0.004284
BAG3	1290.500000	0.025468
OGDH	5.000000	0.018093
EMD	4861.333333	0.034143
TAP1	299.000000	0.006474
DCTN5	12.000000	0.005767
SORBS2	4.000000	0.005805
ZNF205	70.500000	0.000601
SH3BP5L	0.000000	0.003362
ARHGAP29	36.500000	0.002748
BCL2L13	307.000000	0.005775
ASB13	0.000000	0.001742
GCC1	0.000000	0.005683
LPXN	6.000000	0.001764
IMP3	77.000000	0.007888
C1orf216	11.000000	0.000977
IP6K2	0.000000	0.001030
CALML3	87.000000	0.006117
SIX1	0.000000	0.001941
ZNF439	0.000000	0.000513
TRAPPC3	35.000000	0.006792
TRAPPC2L	88.000000	0.003516
TRIM29	623.000000	0.009484
DVL3	100.500000	0.010114
LCMT1	27.000000	0.003463
LOH12CR1	0.000000	0.001894
MLF1	0.000000	0.003317
TACO1	662.000000	0.008697
APEH	1.000000	0.007040
UBA5	7.000000	0.007350
KRT17	426.500000	0.018441
MTMR9	1.000000	0.003869
CHST1	0.000000	0.000748
EIF5A2	7.000000	0.004358
SEPT2	92.000000	0.013863
SEPT6	0.000000	0.008996
PIH1D1	8723.833333	0.031211
DMRTB1	0.000000	0.002989
ZFHX3	2.000000	0.005683
DDI1	34.000000	0.002639
CPSF3L	644.000000	0.004638
ZC3H14	1436.000000	0.013195
TSNAX	10.000000	0.011501
BBS2	6.000000	0.001546
SERF2	64.500000	0.002811
CPSF7	202.500000	0.024287
COL4A3BP	11.000000	0.003484
CSNK1G2	40.000000	0.005388
MEOX2	4006.500000	0.011369
SAMM50	2.000000	0.014018
CCT3	393.500000	0.035174
CALM2	304.000000	0.009714
LENG8	5.000000	0.009606
SAT2	0.000000	0.000853
ZMYND19	276.500000	0.001944
DPPA4	11.000000	0.003810
SEC24D	4.000000	0.003513
AKR7A2	21.500000	0.003699
AKR7A3	0.000000	0.000908
LIN37	22.500000	0.002468
PDE9A	49.000000	0.001948
PHYHIPL	0.000000	0.001529
TRMT1	1478.000000	0.008112
PARP11	0.000000	0.000403
RNF138	15.000000	0.005799
C6orf165	2.000000	0.001295
TCL1A	0.000000	0.001358
HIST3H2A	8.000000	0.007881
HYI	0.000000	0.000366
TMEM123	0.000000	0.000294
HPCAL1	71.000000	0.004334
RSL24D1	3.000000	0.006841
SNIP1	300.000000	0.016518
CSNK1E	142.000000	0.015283
RND2	660.500000	0.015786
RNF8	303.000000	0.021319
NADSYN1	44.000000	0.002600
EVI5L	3.000000	0.001860
SF3A3	1.000000	0.027893
TTC14	0.000000	0.002544
RAI2	0.000000	0.000661
SGTB	376.000000	0.003945
FAM156A	0.000000	0.000151
NRBP1	106.000000	0.007478
ZBTB25	1.000000	0.001786
HMG20B	25.000000	0.005475
LDB1	140.500000	0.003956
SSBP2	0.000000	0.002995
PCGF1	379.000000	0.005578
ARHGEF15	0.000000	0.003042
C11orf49	45.000000	0.002944
CALCOCO1	35.000000	0.004972
MAPKAP1	0.000000	0.007611
CLK2	164.500000	0.009034
CLK3	142.000000	0.013700
NDUFA5	0.000000	0.012940
MID1IP1	0.000000	0.001639
ZNRD1	7.500000	0.001632
ASL	13.000000	0.002580
QARS	395.500000	0.024972
NFKBIE	63.000000	0.002071
TSC22D3	7.000000	0.002219
C1QTNF1	75.000000	0.000863
SAA4	49.000000	0.000115
NUDT9P1	0.000000	0.000159
TAF9	0.000000	0.009569
PTCD3	8.500000	0.021269
SLC25A10	304.500000	0.012215
CRYBA2	0.000000	0.000169
SRI	0.000000	0.006131
RHPN1	39.000000	0.000766
HOXA9	0.000000	0.001447
APEX2	0.000000	0.001906
SLU7	3.000000	0.010840
MTMR8	2.000000	0.001123
C16orf74	1.000000	0.000052
DDX19A	24.000000	0.007721
MIF4GD	0.000000	0.000492
IPO11	60.000000	0.008398
PLCD4	1.500000	0.001025
PRMT2	4.000000	0.003175
ZFP64	5.000000	0.002950
HIST2H3C	1.000000	0.009693
SNX22	2.000000	0.000647
ITGB3BP	0.000000	0.002033
NSUN4	0.000000	0.007220
NAGK	111.000000	0.006803
PLSCR3	2.000000	0.000455
KLF12	22.000000	0.007701
KLRG1	0.000000	0.000045
LEPROTL1	108.000000	0.001067
SPPL2A	0.000000	0.001481
ZNF655	175.000000	0.003937
TFG	26.000000	0.016705
NAA10	1347.500000	0.007974
UBE2Z	1.000000	0.004658
RNF40	58.000000	0.015928
ING5	13.000000	0.004458
NAV2	7.000000	0.003486
CCDC14	12.000000	0.003966
ZSWIM2	0.000000	0.000407
KCTD17	2434.000000	0.004636
PPIL3	0.000000	0.005989
TCEA2	304.000000	0.005000
TDRD7	7.000000	0.001844
SYT4	0.000000	0.000966
SP100	101.500000	0.008689
FAM76B	12.000000	0.005047
YIPF2	48.000000	0.000597
YIPF6	326.000000	0.001452
KRTAP3-2	11.000000	0.000684
UBLCP1	0.000000	0.007278
LRRC18	0.000000	0.000704
ITPKB	0.000000	0.002884
ZNF473	2.000000	0.001242
TRIM41	80.000000	0.004771
SNX7	0.000000	0.001102
CLDN2	0.000000	0.000484
CYTH3	0.000000	0.002614
GAK	7.000000	0.011174
KCNIP3	90.000000	0.000538
CD177	0.000000	0.000055
CTDSP1	173.000000	0.002550
CDCA3	1.000000	0.009040
C7orf50	635.500000	0.015929
EXD3	102.000000	0.000646
MRPL4	160.500000	0.013334
C21orf91	0.000000	0.000276
CNTFR	1.000000	0.000953
C8orf48	0.000000	0.000201
BTRC	272.500000	0.033903
TRIM9	31.000000	0.004262
PPFIBP2	2.000000	0.004345
TBC1D17	54.000000	0.003367
GABARAPL1	4.000000	0.005435
ETNK2	1.000000	0.000540
FAM124B	21.000000	0.001473
IP6K1	2.000000	0.001585
UBA7	4.000000	0.001237
HIST1H3H	0.000000	0.002701
TEX28	0.000000	0.000812
TTR	1.000000	0.003839
UTP6	0.000000	0.008178
FAM96A	3.000000	0.004093
PRPH	30.000000	0.009173
C9orf16	32.000000	0.000271
MAD2L1BP	0.000000	0.001783
TNFAIP8L1	0.000000	0.003121
RALB	1.000000	0.003536
PEX19	95.500000	0.003020
PEX3	4.000000	0.006528
PSME1	111.000000	0.016011
PSME2	107.000000	0.008958
RAB1A	29.000000	0.028209
TFDP2	0.000000	0.002193
RING1	419.000000	0.010233
U2AF1	349.500000	0.018250
RRAGA	9.000000	0.004964
RRAGC	43.000000	0.004160
FANCA	273.500000	0.007159
S100A4	147.500000	0.003200
CBFA2T2	13.000000	0.002033
GGA1	1024.000000	0.005231
POLR2C	5.000000	0.021385
LIG4	220.000000	0.004694
SPG20	7.000000	0.009643
TUBA1A	7034.833333	0.031056
BMF	0.000000	0.000918
DNMT3A	150.500000	0.005992
APTX	1.000000	0.002560
JPH2	5.000000	0.000973
CCK	0.000000	0.000025
HSP90AB1	1061.000000	0.061439
RET	10.000000	0.011600
EPHA5	0.000000	0.005581
RAPH1	1.000000	0.006696
CHFR	0.000000	0.003178
SYT1	10.000000	0.004266
SV2B	10.000000	0.003379
ZAK	43.000000	0.006135
TCERG1	30.000000	0.018900
SF3A1	149.000000	0.027469
SF3B1	803.833333	0.032115
TPM4	42.000000	0.015399
MBD3	1138.500000	0.014277
MBD2	2.000000	0.007802
SART3	182.000000	0.034761
PRPF4	7.000000	0.025777
CD2BP2	2963.000000	0.015094
SNRNP200	1585.833333	0.028289
PRPF8	2431.000000	0.048782
CNOT1	172.000000	0.018457
IPO4	211.500000	0.017392
DBNL	5.000000	0.010797
HERC2	1737.333333	0.016947
EFTUD2	60.000000	0.090802
BTG2	0.000000	0.001756
TLK2	102.000000	0.007767
FRYL	44.000000	0.004322
PSMD13	613.500000	0.019107
PSMD12	68.000000	0.022616
FBXO4	0.000000	0.002638
YWHAB	912.000000	0.040265
MPRIP	56.500000	0.015088
TLE3	28.000000	0.014190
MLF2	9.000000	0.007956
MMS19	3.000000	0.019234
FDFT1	2.000000	0.011490
MCC	373.000000	0.006935
CLTC	2822.500000	0.038851
ACP6	1.000000	0.000954
PSMD11	60.000000	0.023627
LGALS9	617.000000	0.031269
PSMD10	0.000000	0.012816
RPL3	1148.000000	0.040584
TROVE2	2.000000	0.019556
LARP1	1433.833333	0.033801
DDX23	16.000000	0.033425
DYNC1H1	162.500000	0.029719
NEK9	19.000000	0.009155
STRN	2303.833333	0.008398
MPDU1	28.000000	0.005196
MORF4L2	3.000000	0.011115
SAMD4B	155.000000	0.007131
CAB39	2.000000	0.004070
PSMC3	2479.000000	0.022057
PRPF6	384.166667	0.025749
C2orf44	5.000000	0.007132
GLB1	30.000000	0.009235
OLA1	0.000000	0.015824
KIAA0368	146.000000	0.016896
PLRG1	12.000000	0.021862
CDC5L	503.500000	0.049074
SMYD2	0.000000	0.002217
EPB41L3	132.000000	0.014135
EIF4A1	21.000000	0.030241
EIF4G1	129.500000	0.031653
SSB	15.000000	0.042893
NFKBIL1	305.500000	0.002793
MRPS22	1.000000	0.021796
SMNDC1	0.000000	0.009807
EDC3	5.000000	0.013911
UQCRC1	243.000000	0.015755
UQCRC2	21.000000	0.027951
PTP4A3	105.000000	0.004369
TSR1	41.000000	0.025240
BCKDK	32.500000	0.008499
WBP5	0.000000	0.001059
PPFIBP1	51.500000	0.012857
EIF1B	0.000000	0.004782
EIF3F	1271.000000	0.023020
TNFAIP8	40.000000	0.001856
PTP4A2	0.000000	0.003125
YWHAZ	764.500000	0.052064
SMEK2	190.000000	0.003591
KLC4	29.500000	0.007673
YARS	11.000000	0.014800
ACTR3B	2.000000	0.003349
ACTR2	1175.500000	0.019283
PDCD4	1.000000	0.017258
TJP2	210.500000	0.017036
CLEC3B	0.000000	0.000686
OSTF1	0.000000	0.004216
CNBP	7.000000	0.020622
UBE2M	7124.500000	0.033567
VRK3	1.000000	0.009701
TWF2	31.000000	0.006979
ERC1	142.000000	0.012392
RPRM	181.000000	0.001097
USP9X	8599.666667	0.021063
CDC37	3611.500000	0.027041
LYAR	139.500000	0.027215
PITPNA	1.000000	0.002810
PMVK	196.000000	0.004448
RAB11FIP1	0.000000	0.010273
PPP2R1A	7836.333333	0.031825
EIF2B1	38.500000	0.010688
EIF2B3	63.000000	0.007779
ABCD3	92.500000	0.019876
PRPF4B	314.500000	0.021371
CHAF1B	48.000000	0.012188
DNASE2	0.000000	0.002491
PSMD14	587.000000	0.029512
KRT31	421.500000	0.011162
FNTB	2.000000	0.004751
MARK2	57.500000	0.016853
ARPC4	227.000000	0.011852
PHLDA3	0.000000	0.002487
NUP93	0.000000	0.024363
BCAS2	52.000000	0.021426
KIF23	1045.000000	0.052334
ACTR3	51.500000	0.019848
AHCY	21.000000	0.024308
RAB8A	41.000000	0.010754
SAP18	73.000000	0.030639
RPN2	733.500000	0.038557
FABP4	5.000000	0.001242
USP39	20.000000	0.021294
SRPRB	438.000000	0.020855
PURA	125.500000	0.017027
FANCI	72.500000	0.014713
PTP4A1	4.000000	0.004317
RPL32	6730.666667	0.021925
CDK5RAP3	68.000000	0.010261
UFM1	1.000000	0.004640
ATG4B	100.000000	0.006935
AP1S1	4.000000	0.004374
NUP205	592.000000	0.017076
RPS11	4075.666667	0.030308
EIF6	2739.500000	0.022181
MAGEB2	0.000000	0.020477
RPL31	882.500000	0.034347
BZW1	9.000000	0.013606
EXT1	8.000000	0.001643
CNTF	0.000000	0.000416
ZNF277	0.000000	0.002500
ACOT2	0.000000	0.004865
SHCBP1	49.000000	0.009782
BAG2	19.500000	0.036065
SPTLC1	18.500000	0.010953
DDOST	383.000000	0.027778
MTHFD1	55.000000	0.025732
NTHL1	128.000000	0.002978
NUDT1	139.000000	0.004308
MYH10	258.000000	0.026264
RAB3GAP2	140.500000	0.011371
DHX9	2623.000000	0.042704
TARS	37.000000	0.019254
RPS16	6108.500000	0.038646
NEK7	280.500000	0.008389
DENND4A	23.000000	0.004810
PNMA2	8.000000	0.007392
AKTIP	0.000000	0.006960
IARS	393.500000	0.026350
NACAP1	0.000000	0.000389
DFFB	0.000000	0.003461
MRPS34	6692.833333	0.016915
SLC4A7	312.500000	0.013040
PDIA4	746.500000	0.023916
PLEKHB2	22.000000	0.002124
DDRGK1	1788.000000	0.056363
MPG	197.500000	0.007245
FBLN1	1997.500000	0.003631
CTSA	123.000000	0.007477
HIST1H2BC	14.000000	0.016429
TIMM50	1224.500000	0.016097
GTPBP4	32.000000	0.032589
C15orf41	1.000000	0.002135
KRT33B	4.000000	0.003270
TUSC2	30.500000	0.001627
SGOL2	57.000000	0.002631
MAGED1	130.500000	0.013645
