gene	betweenness	eigenvector
KCNK3	0.000000	0.000310
SIPA1L2	13.000000	0.006795
ARAP3	7.000000	0.003839
ADIPOR1	3.000000	0.001059
APPL1	97.500000	0.008198
CCNT1	1243.000000	0.016562
GATA2	65.500000	0.006984
GGA3	390.000000	0.005614
TFAP2A	48.000000	0.005023
EP300	14785.200000	0.051937
MTTP	0.000000	0.002146
ATF1	35.000000	0.002969
DOCK8	173.000000	0.005507
PPIB	6866.333333	0.021758
CAMLG	29.000000	0.007206
SIM2	0.000000	0.001848
ARNT	294.000000	0.012140
SIM1	0.000000	0.000995
NPAS4	0.000000	0.000212
PCNA	116.000000	0.028065
GADD45A	12.000000	0.004405
LSM4	484.333333	0.012046
SNRPE	146.000000	0.021246
EXOSC4	465.000000	0.014566
DNTTIP2	3.000000	0.015743
FNTA	58.000000	0.005056
SUMO1	1860.000000	0.012477
FRS3	2026.500000	0.001673
SFN	5367.000000	0.031224
NR3C1	3220.500000	0.027993
ECD	4.000000	0.007710
DPH1	7.000000	0.004085
GRN	1068.000000	0.009992
RGS19	0.000000	0.001843
GNAI2	1862.000000	0.013845
GNAI3	182.500000	0.012821
NRG1	4.000000	0.002285
LMNB1	100.500000	0.041326
NARF	0.000000	0.002224
MLLT4	86.500000	0.017084
BCR	111.000000	0.013092
SMN1	121.000000	0.028015
DHDDS	0.000000	0.000169
LOX	84.000000	0.001590
NOV	4.000000	0.002031
POLR2L	188.000000	0.007344
PFN1	405.500000	0.027133
PIAS3	2.000000	0.004047
ETS2	1.000000	0.001815
CDK10	1.000000	0.002763
PPP4C	3737.500000	0.007625
PIK3R3	17.500000	0.005378
KCNA4	108.000000	0.001424
PFN2	18.000000	0.010901
HUS1	29.500000	0.004927
PRKAR1A	421.166667	0.016620
PRKAR1B	7.000000	0.004473
AKAP1	778.000000	0.022770
HABP4	73.500000	0.008412
GNB2L1	3648.666667	0.036099
RGL2	19.500000	0.002161
RAP1B	233.500000	0.010281
HBP1	135.500000	0.006846
RBL2	5.000000	0.002529
RPLP1	2004.666667	0.022274
RPLP2	807.500000	0.026852
CYTH1	1.000000	0.002464
ARFRP1	3.000000	0.001425
TOP3B	11843.000000	0.041040
SNRPB	2367.833333	0.028390
CD27	9.000000	0.000997
FKBP1A	127.000000	0.006212
YY1	220.000000	0.021466
TAL1	87.500000	0.004822
NCAPG2	1.000000	0.007369
TAX1BP1	572.500000	0.013608
ITGA1	52.000000	0.002470
BIN1	102.000000	0.006297
EED	212.500000	0.038975
VHL	1206.000000	0.023337
VBP1	294.500000	0.009732
XRCC1	31.000000	0.010806
LIG3	2.000000	0.019106
PNKP	105.500000	0.008178
COG5	47.000000	0.003828
XPA	13.500000	0.004756
RPA4	9.000000	0.027021
RANBP9	58.000000	0.026489
USP11	642.666667	0.029263
BMX	0.000000	0.005962
PTPN21	67.000000	0.002530
DTNA	2060.000000	0.006747
GATA1	54.000000	0.006121
ZFPM2	1.000000	0.001013
FXR1	40.000000	0.038480
FMR1	650.000000	0.021173
NUFIP1	815.000000	0.004950
RPGR	0.000000	0.001890
RPGRIP1	0.000000	0.002150
RAN	355.000000	0.035192
NR2C2	4756.500000	0.056841
NCOA3	79.000000	0.006707
RNF4	10345.500000	0.047723
NCOA4	15.500000	0.002245
PAK6	0.000000	0.004705
INSM1	0.000000	0.000941
MAPK8IP3	16.000000	0.002595
KLC1	241.500000	0.016060
PTPN12	0.000000	0.006232
TUFT1	48.000000	0.001407
TFIP11	360.000000	0.019836
TDG	2.000000	0.004059
AIRE	2.000000	0.008262
PTRH2	194.000000	0.010372
AES	2048.000000	0.008138
TLE1	62.000000	0.008135
EPS8	116.500000	0.005000
HIRA	44.000000	0.010304
NFU1	0.000000	0.001652
PKN2	109.500000	0.011148
PTPN13	2.000000	0.011790
ZNHIT3	1.333333	0.002958
S100A7	14.000000	0.008339
RECQL	2774.500000	0.018551
KPNA4	167.000000	0.016703
KPNA2	609.500000	0.039375
PTBP1	554.500000	0.030517
HNRNPL	23935.000000	0.051728
CYFIP2	125.000000	0.014391
INPPL1	83.000000	0.012653
CDKN1C	63.000000	0.001752
UGCG	102.500000	0.001521
RTN1	43.000000	0.004969
NPC2	115.000000	0.001941
BOK	1.000000	0.000601
LSM6	29.000000	0.005852
SNRPD2	6243.733333	0.029908
RANBP1	73.000000	0.015881
ITGA3	3.000000	0.005372
SNX4	238.500000	0.004784
HECW1	48.500000	0.001259
MAD2L1	507.500000	0.011814
ESR2	1317.500000	0.081234
BAG1	355.500000	0.022144
HSPA8	1374.500000	0.098434
PROX1	0.000000	0.002109
KHDRBS1	220.000000	0.029683
RAPSN	0.000000	0.002162
TFAP2C	0.000000	0.002078
RNF7	523.000000	0.004769
CUL5	4211.000000	0.027297
TRIM28	10673.500000	0.062927
SETDB1	3.000000	0.009424
EXOSC6	1.000000	0.012062
PSMB1	2518.500000	0.014771
DCP2	18.000000	0.004311
SYT9	3.000000	0.001234
PRMT5	35.000000	0.033031
CLNS1A	231.000000	0.012958
ILKAP	20.000000	0.009613
LIMS1	10.000000	0.005273
SLBP	18.000000	0.004134
ERI1	0.000000	0.004766
HEXIM1	2425.333333	0.053131
PPP1R8	31.000000	0.006575
ARHGAP5	8.000000	0.004740
RND3	74.000000	0.009812
BRD8	0.000000	0.006051
MAPK10	1.000000	0.002743
LHX2	4.000000	0.006142
E2F6	3.000000	0.007101
RYBP	130.000000	0.008984
RNF216	11.000000	0.003147
TLR3	181.000000	0.001247
ENAH	25.000000	0.009227
ABI1	286.500000	0.012032
SRRM2	752.000000	0.032446
PNN	349.500000	0.024093
XRN1	97.000000	0.015495
CHD4	2268.500000	0.051705
AURKB	1032.000000	0.041765
LSM7	180.000000	0.007502
MYH13	0.000000	0.002112
C9orf89	1.000000	0.001774
CCNT2	3.000000	0.005021
TACC3	26.500000	0.008921
AKAP9	130.500000	0.013742
AKAP3	0.000000	0.000240
ANAPC5	22.000000	0.008829
PABPC1	929.000000	0.045160
ITGAE	0.000000	0.001093
PBLD	0.000000	0.000930
STRAP	77.000000	0.024381
ZMYND8	263.500000	0.013042
OSTM1	61.500000	0.002805
RGS17	56.000000	0.000478
RGS20	49.000000	0.002011
POLD2	107.000000	0.006488
EXOSC8	103.000000	0.012545
HSPB8	1260.666667	0.003924
CCT5	241.500000	0.030310
SYNCRIP	266.500000	0.043299
NCOA2	1043.000000	0.005026
GFI1	0.000000	0.001609
DIO2	0.000000	0.000602
USP33	42.000000	0.004947
PER2	84.500000	0.007463
SERBP1	1063.000000	0.080503
CHD3	182.000000	0.041007
EPB41L2	729.166667	0.019185
ARL6	1.000000	0.002384
ARL6IP5	29.000000	0.011330
RABEPK	0.000000	0.001272
ARF3	0.000000	0.009909
GGA2	6.000000	0.003432
EXOSC7	44.000000	0.012589
ZNF496	10.000000	0.001573
NSD1	176.500000	0.009557
NANOS1	0.000000	0.000330
ARL6IP4	320.000000	0.008844
ARL6IP1	220.500000	0.002520
DNAJA3	58.500000	0.020440
RNF34	0.000000	0.002904
ING4	14.000000	0.002783
RND1	39.500000	0.008708
UBXN11	0.000000	0.001157
ZHX1	186.000000	0.003786
ZHX3	108.500000	0.002986
CDC7	45.500000	0.003972
DBF4	1.000000	0.000947
ATL2	234.500000	0.005840
ARL6IP6	517.000000	0.002916
DNMBP	6.000000	0.009075
TNNI3K	1.000000	0.000658
EXOSC1	9.000000	0.006968
TLK1	644.500000	0.004710
ASF1B	15.000000	0.004438
RNF5	58.000000	0.003598
C6orf47	0.000000	0.001028
KIAA0408	112.000000	0.001407
CEP72	2.000000	0.004623
FCHSD2	56.500000	0.000904
CCDC158	2.000000	0.000664
KRT15	343.000000	0.006411
MCM10	31.000000	0.006118
CEP70	456.000000	0.005643
CCDC85B	90.000000	0.002459
ZNF250	22.000000	0.005001
MAGEH1	0.000000	0.000535
MOAP1	20.000000	0.001075
QPRT	53.000000	0.003443
KRTAP4-12	36.000000	0.002008
PHLDA1	0.000000	0.001691
RBM10	525.000000	0.018740
PTBP2	62.000000	0.006758
PLSCR1	247.000000	0.003807
CPSF6	162.000000	0.034525
ZBED1	13.000000	0.003048
SPEF1	0.000000	0.000313
LGALS8	11.000000	0.006484
FBF1	37.000000	0.004561
NEK6	275.000000	0.003450
YWHAG	2094.000000	0.043412
ZBTB7B	35.000000	0.004032
OTX1	198.000000	0.002119
FXR2	369.000000	0.027209
RTN3	2846.500000	0.010293
HMG20A	82.500000	0.009073
TESC	5.000000	0.000142
ANXA11	6.000000	0.007765
RAD54B	0.000000	0.002831
CCDC33	1628.500000	0.003999
PBXIP1	392.000000	0.007657
ZNF821	0.000000	0.000468
MAGEA11	227.000000	0.002867
DCTN2	151.000000	0.020062
GIN1	0.000000	0.001073
PHPT1	14.000000	0.004012
DNMT3L	34.500000	0.003488
NUP62	366.000000	0.015297
NUP54	91.000000	0.007082
C19orf57	1.000000	0.000761
C19orf25	184.000000	0.001615
SORBS3	206.500000	0.005989
APPL2	316.500000	0.003990
DPPA2	0.000000	0.002417
PGLS	25.000000	0.006796
CHIC2	2.000000	0.001188
PDCD6	293.000000	0.014569
HEBP2	2.000000	0.000794
ZNF165	13.000000	0.000857
TCEB3B	0.000000	0.000962
NINL	216.000000	0.015307
SPERT	1.000000	0.002078
NGFRAP1	1.000000	0.000733
ABLIM1	66.000000	0.012796
DRAP1	22.000000	0.004862
HOXA1	135.000000	0.005487
DTNB	123.000000	0.001690
NDUFAF1	71.000000	0.003334
DVL2	1142.500000	0.023135
NT5C2	19.000000	0.009673
NUDT18	34.500000	0.000635
STX8	84.000000	0.006480
SDPR	29.000000	0.003134
WWP1	12.000000	0.011079
ZNF638	1.000000	0.020668
BTG1	0.000000	0.001143
CNOT8	11.000000	0.002552
TSPYL4	3.000000	0.001316
TBC1D5	173.000000	0.007853
GABARAPL2	190.500000	0.006682
TEX11	34.000000	0.001856
SGTA	1092.500000	0.010039
MAD1L1	35.000000	0.008346
SEC24C	79.500000	0.018069
SEC23B	236.500000	0.016612
TSC22D4	68.000000	0.003889
SPG21	551.000000	0.003459
NBR1	68.500000	0.018960
PAFAH1B2	55.000000	0.007312
PAFAH1B3	631.000000	0.006267
C10orf10	0.000000	0.000204
KPNA3	270.000000	0.018452
FAM50B	2.000000	0.002165
CIAO1	161.000000	0.013285
CCDC7	0.000000	0.002797
XRCC4	0.000000	0.006626
IFFO1	14.000000	0.001019
PTPN9	49.000000	0.005775
AKIRIN2	2.000000	0.003019
KRT19	214.000000	0.013819
DGCR6L	10.000000	0.000736
DYNC1I2	116.500000	0.018844
DYNLT3	0.000000	0.003994
CNOT2	6.000000	0.009352
CNOT3	136.000000	0.012203
EFHC1	24.000000	0.001184
UBA2	571.500000	0.015820
SAE1	60.500000	0.010281
RUNX1T1	743.500000	0.002900
ABI3	428.000000	0.000970
SFI1	18.500000	0.001164
CHCHD3	805.500000	0.016321
ZBTB16	8.000000	0.004996
SPOP	478.000000	0.025131
COX7A2L	40.500000	0.004942
FRMD6	33.000000	0.002527
KLHL12	148.500000	0.004201
MED28	11.000000	0.002956
S100A1	5.000000	0.000790
S100P	458.000000	0.006307
TRIM23	55.000000	0.010937
ABI2	1555.500000	0.009215
GPRIN2	0.000000	0.000461
SPRY2	94.000000	0.003197
RAB3IL1	0.000000	0.001342
RAI1	23.000000	0.008162
TNNT1	13.000000	0.002603
KRT20	1.000000	0.001933
NOL4	2.000000	0.001862
PAK7	4.000000	0.005624
PLEKHF2	426.500000	0.004932
BEGAIN	0.000000	0.001162
CLUAP1	349.000000	0.006159
ACTN1	1933.500000	0.020941
THAP1	10.000000	0.003525
KIAA1279	26.000000	0.011969
CEP76	15.000000	0.006102
SSSCA1	3387.500000	0.011181
MYO15B	80.500000	0.001670
ZNF414	60.500000	0.001996
RADIL	88.000000	0.002305
C2orf88	0.000000	0.000849
GFAP	3.000000	0.010898
PDLIM1	50.000000	0.008470
PEX5	63.500000	0.005982
SIRT3	48.000000	0.005267
PRPF3	11.000000	0.025585
H3F3B	14.000000	0.006343
COPS4	471.500000	0.012667
CCDC101	140.000000	0.004700
FBXL18	49.000000	0.005643
GLIS3	1.000000	0.001312
AKR1C3	30.000000	0.003755
RABAC1	122.500000	0.003617
DUT	78.000000	0.011073
SPATA2	0.000000	0.003787
FAM124A	7.000000	0.001382
MEAF6	13.000000	0.004430
SNRPA	2598.500000	0.030565
WDR25	10.000000	0.002103
SF1	116.500000	0.021950
RAB33A	3.000000	0.000715
C11orf65	1.000000	0.000336
HPCAL4	58.500000	0.000225
CPNE7	60.000000	0.002675
SNX20	0.000000	0.001338
SRGN	1.000000	0.000072
XPO6	3.000000	0.004523
ZNF417	107.000000	0.003973
FANCG	11.000000	0.003091
GABPB1	62.500000	0.001560
U2AF2	289.000000	0.045652
NDC80	181.000000	0.011267
C10orf54	6.000000	0.000274
CCDC112	0.000000	0.000817
CYTH2	0.000000	0.001274
CCDC120	79.500000	0.004660
BEX2	153.500000	0.001692
IFIT3	92.500000	0.004295
NOL3	0.000000	0.002268
SIRPA	108.000000	0.005579
SAT1	8.000000	0.001978
TCF25	4.000000	0.007977
KCTD13	43.000000	0.002208
ZNF670	0.000000	0.000633
CCDC53	21.000000	0.004307
GKAP1	1.000000	0.002494
GNMT	8.000000	0.000987
KHDRBS3	1.000000	0.005968
CCDC91	0.000000	0.000460
ZNF581	4.500000	0.003093
ZNF646	42.000000	0.002441
USO1	54.500000	0.015616
PLEKHF1	1.000000	0.001100
ZNF764	0.000000	0.003756
ZMIZ2	300.000000	0.003102
RGR	0.000000	0.000118
TMEM147	138.666667	0.000737
GTPBP3	56.000000	0.003541
KIAA1683	5.000000	0.002814
CDC42EP1	14.000000	0.006759
CATSPER1	70.000000	0.001271
DHPS	497.500000	0.005122
C10orf12	0.000000	0.002983
YWHAE	8539.000000	0.041810
WWP2	4124.500000	0.040892
NASP	148.000000	0.016586
HIST1H3G	0.000000	0.001206
ZNF101	6.000000	0.000589
COL20A1	0.000000	0.001100
IFIT2	42.000000	0.004821
C5orf22	7.000000	0.002375
ELOF1	131.000000	0.002928
CDK18	1964.500000	0.007408
ZNF580	1.000000	0.001256
PUF60	225.500000	0.026695
CTPS2	605.500000	0.008266
ADAMTSL4	3589.500000	0.003296
EIF4E2	244.000000	0.013805
EIF4ENIF1	10.500000	0.013730
USP18	0.000000	0.002523
HSPB7	2.000000	0.000623
TXNL4A	41.000000	0.005156
RHEBL1	0.000000	0.000138
APIP	7.000000	0.001793
HIF1AN	495.500000	0.011788
MARK3	13.000000	0.016789
C1orf35	356.500000	0.018520
PMM1	0.000000	0.001212
RAB6A	45.000000	0.007993
CCDC116	0.000000	0.000527
VPS72	10.000000	0.005772
KCNRG	0.000000	0.000162
DCTD	0.000000	0.002009
IFT20	232.000000	0.002286
EIF4EBP3	0.000000	0.000447
NEU4	0.000000	0.000982
NONO	149.500000	0.034443
COL8A1	67.000000	0.002123
BLMH	5.000000	0.010919
KBTBD7	258.000000	0.005628
SYTL4	7.000000	0.003656
FAM189A2	58.000000	0.003929
BAG3	1860.000000	0.023778
OGDH	42.000000	0.016684
EMD	1747.500000	0.036261
TAP1	895.000000	0.006002
DCTN5	48.000000	0.005221
SORBS2	12.000000	0.005368
ZNF205	0.000000	0.000818
SH3BP5L	0.000000	0.003271
ARHGAP29	16.000000	0.002735
BCL2L13	2416.000000	0.005162
ASB13	0.000000	0.001912
GCC1	8.000000	0.005022
LPXN	6.000000	0.001722
IMP3	24.000000	0.008979
C1orf216	31.000000	0.000861
IP6K2	1.000000	0.000886
CALML3	75.000000	0.006533
SIX1	20.000000	0.001685
ZNF439	0.000000	0.000524
TRAPPC3	5.000000	0.007197
TRAPPC2L	157.500000	0.003599
TRIM29	187.000000	0.009668
DVL3	112.500000	0.009217
LCMT1	6.000000	0.004018
LOH12CR1	3.000000	0.001777
MLF1	0.000000	0.002894
TACO1	371.500000	0.010425
APEH	3.000000	0.005942
UBA5	1.000000	0.007004
KRT17	63.000000	0.018295
MTMR9	29.000000	0.003730
CHST1	0.000000	0.000701
EIF5A2	43.000000	0.004031
SEPT2	150.500000	0.013358
SEPT6	4.000000	0.008315
PIH1D1	1732.000000	0.033275
DMRTB1	0.000000	0.002824
ZFHX3	8.000000	0.005769
DDI1	53.000000	0.002690
CPSF3L	161.000000	0.005117
ZC3H14	360.500000	0.016443
TSNAX	463.500000	0.010138
BBS2	13.000000	0.001571
SERF2	48.000000	0.002992
CPSF7	111.000000	0.026351
COL4A3BP	5.000000	0.003631
CSNK1G2	18.500000	0.005369
MEOX2	4941.666667	0.010268
SAMM50	4.000000	0.014503
CCT3	1477.166667	0.032962
CALM2	686.500000	0.008729
LENG8	42.000000	0.009547
SAT2	1.000000	0.000992
ZMYND19	188.500000	0.002039
DPPA4	2.000000	0.003561
SEC24D	3.000000	0.003831
AKR7A2	0.000000	0.004064
AKR7A3	0.000000	0.000857
LIN37	2.000000	0.002954
PDE9A	100.000000	0.001970
PHYHIPL	0.000000	0.001488
TRMT1	177.000000	0.009699
PARP11	0.000000	0.000391
RNF138	45.000000	0.005912
C6orf165	5.000000	0.001137
TCL1A	0.000000	0.001406
HIST3H2A	23.000000	0.006948
HYI	4.000000	0.000340
TMEM123	3.000000	0.000292
HPCAL1	81.000000	0.004126
RSL24D1	52.500000	0.007051
SNIP1	183.500000	0.019500
CSNK1E	409.500000	0.014021
RND2	173.000000	0.014903
RNF8	476.000000	0.020180
NADSYN1	43.000000	0.002305
EVI5L	3.000000	0.001558
SF3A3	0.000000	0.028052
TTC14	0.000000	0.002694
RAI2	0.000000	0.000651
SGTB	834.000000	0.003406
FAM156A	0.000000	0.000136
NRBP1	67.000000	0.007489
ZBTB25	3.000000	0.001807
HMG20B	129.500000	0.005254
LDB1	111.000000	0.004109
SSBP2	3.000000	0.002794
PCGF1	70.000000	0.006181
ARHGEF15	1.000000	0.002632
C11orf49	30.000000	0.003077
CALCOCO1	32.000000	0.004808
MAPKAP1	4.000000	0.006801
CLK2	203.500000	0.008906
CLK3	83.500000	0.013860
NDUFA5	16.000000	0.011768
MID1IP1	13.500000	0.001378
ZNRD1	43.500000	0.001653
ASL	78.000000	0.002140
QARS	1757.500000	0.024295
NFKBIE	317.000000	0.001747
TSC22D3	47.000000	0.002464
C1QTNF1	50.000000	0.001050
SAA4	3.000000	0.000148
NUDT9P1	1.000000	0.000127
TAF9	91.000000	0.008158
PTCD3	115.500000	0.021643
SLC25A10	585.500000	0.012941
CRYBA2	3.000000	0.000150
SRI	93.500000	0.004999
RHPN1	6.000000	0.000858
HOXA9	31.000000	0.001219
APEX2	0.000000	0.001833
SLU7	31.000000	0.010734
MTMR8	2.000000	0.000897
C16orf74	0.000000	0.000063
DDX19A	99.500000	0.007140
MIF4GD	0.000000	0.000481
IPO11	178.000000	0.008138
PLCD4	1.000000	0.000974
PRMT2	34.000000	0.002911
ZFP64	7.000000	0.003043
HIST2H3C	11.000000	0.008282
SNX22	0.000000	0.000623
ITGB3BP	3.000000	0.002005
NSUN4	5.000000	0.007154
NAGK	68.000000	0.007201
PLSCR3	4.000000	0.000445
KLF12	72.500000	0.007984
KLRG1	0.000000	0.000026
LEPROTL1	150.000000	0.000803
SPPL2A	0.000000	0.001304
ZNF655	223.000000	0.003719
TFG	735.000000	0.015146
NAA10	342.500000	0.009948
UBE2Z	21.000000	0.004474
RNF40	1546.500000	0.013116
ING5	12.000000	0.004094
NAV2	9.000000	0.002959
CCDC14	40.000000	0.003851
ZSWIM2	0.000000	0.000367
KCTD17	863.000000	0.004689
PPIL3	0.000000	0.005735
TCEA2	51.000000	0.005960
TDRD7	17.000000	0.001567
SYT4	0.000000	0.000808
SP100	45.000000	0.008436
FAM76B	10.000000	0.005607
YIPF2	153.000000	0.000489
YIPF6	77.000000	0.001522
KRTAP3-2	8.000000	0.000702
UBLCP1	13.333333	0.007613
LRRC18	0.000000	0.000713
ITPKB	0.000000	0.002540
ZNF473	0.000000	0.001148
TRIM41	527.000000	0.003967
SNX7	0.000000	0.001160
CLDN2	1.000000	0.000411
CYTH3	0.000000	0.002511
GAK	191.500000	0.010628
KCNIP3	107.000000	0.000476
CD177	0.000000	0.000051
CTDSP1	145.000000	0.002312
CDCA3	17.000000	0.008519
C7orf50	31.000000	0.018027
EXD3	101.000000	0.000559
MRPL4	97.500000	0.015687
C21orf91	0.000000	0.000234
CNTFR	2.000000	0.001140
C8orf48	0.000000	0.000180
BTRC	1213.000000	0.033771
TRIM9	20.500000	0.003877
PPFIBP2	58.000000	0.003453
TBC1D17	15.000000	0.003235
GABARAPL1	6.000000	0.005465
ETNK2	7.000000	0.000472
FAM124B	109.500000	0.001200
IP6K1	31.000000	0.001509
UBA7	0.000000	0.001295
HIST1H3H	2.000000	0.002056
TEX28	0.000000	0.000859
TTR	70.500000	0.003354
UTP6	25.500000	0.008488
FAM96A	266.000000	0.003388
PRPH	40.000000	0.009155
C9orf16	20.000000	0.000237
MAD2L1BP	17.000000	0.001723
TNFAIP8L1	0.000000	0.002767
RALB	42.000000	0.003296
PEX19	126.000000	0.002960
PEX3	96.500000	0.006407
PSME1	152.000000	0.014995
PSME2	161.000000	0.008928
RAB1A	111.500000	0.025301
TFDP2	4.000000	0.001851
RING1	67.000000	0.012290
U2AF1	240.000000	0.018342
RRAGA	98.500000	0.004735
RRAGC	2526.000000	0.004570
FANCA	52.000000	0.007695
S100A4	38.000000	0.003817
CBFA2T2	545.000000	0.001658
GGA1	198.000000	0.005997
POLR2C	63.000000	0.018854
LIG4	214.000000	0.005021
SPG20	18.000000	0.009891
TUBA1A	7951.166667	0.029219
BMF	2.000000	0.000993
DNMT3A	132.000000	0.006128
APTX	44.000000	0.002539
JPH2	1.000000	0.000703
CCK	0.000000	0.000019
HSP90AB1	3022.000000	0.051716
RET	4.000000	0.011593
EPHA5	11.000000	0.005822
RAPH1	11.000000	0.006254
CHFR	0.000000	0.003224
SYT1	24.500000	0.004003
SV2B	39.000000	0.003020
ZAK	210.500000	0.005899
TCERG1	16.000000	0.019917
SF3A1	132.000000	0.030312
SF3B1	211.500000	0.038659
TPM4	37.000000	0.015742
MBD3	745.000000	0.015890
MBD2	11.000000	0.007582
SART3	276.000000	0.034394
PRPF4	12.000000	0.023651
CD2BP2	438.500000	0.018475
SNRNP200	4997.000000	0.030974
PRPF8	3996.500000	0.047905
CNOT1	176.500000	0.020271
IPO4	1184.000000	0.017195
DBNL	3.000000	0.011974
HERC2	1182.500000	0.018159
EFTUD2	281.000000	0.086660
BTG2	0.000000	0.001887
TLK2	114.000000	0.007698
FRYL	50.500000	0.004462
PSMD13	721.500000	0.019100
PSMD12	10.000000	0.025107
FBXO4	109.500000	0.002014
YWHAB	697.000000	0.042742
MPRIP	578.500000	0.013873
TLE3	113.000000	0.012693
MLF2	55.000000	0.008011
MMS19	21.500000	0.019523
FDFT1	20.000000	0.009700
MCC	566.000000	0.006787
CLTC	442.833333	0.044511
ACP6	0.000000	0.001016
PSMD11	136.000000	0.023679
LGALS9	110.500000	0.032770
PSMD10	509.500000	0.011338
RPL3	1147.000000	0.039136
TROVE2	32.500000	0.019992
LARP1	387.000000	0.036354
DDX23	42.000000	0.033239
DYNC1H1	1023.000000	0.030314
NEK9	286.500000	0.007827
STRN	73.000000	0.009522
MPDU1	534.500000	0.004934
MORF4L2	39.500000	0.010525
SAMD4B	35.000000	0.007946
CAB39	25.000000	0.004127
PSMC3	756.000000	0.025148
PRPF6	786.500000	0.027712
C2orf44	35.000000	0.006809
GLB1	8.000000	0.009808
OLA1	2.000000	0.014743
KIAA0368	169.500000	0.017450
PLRG1	22.000000	0.020006
CDC5L	975.500000	0.047024
SMYD2	1.000000	0.002006
EPB41L3	113.500000	0.013250
EIF4A1	287.833333	0.027488
EIF4G1	343.000000	0.033353
SSB	255.000000	0.036772
NFKBIL1	245.500000	0.003320
MRPS22	80.500000	0.020482
SMNDC1	0.000000	0.011197
EDC3	285.500000	0.013410
UQCRC1	60.000000	0.017057
UQCRC2	24.000000	0.026577
PTP4A3	112.500000	0.004492
TSR1	120.500000	0.025291
BCKDK	464.500000	0.008299
WBP5	0.000000	0.001052
PPFIBP1	383.500000	0.011722
EIF1B	0.000000	0.004123
EIF3F	168.500000	0.025111
TNFAIP8	10.000000	0.001530
PTP4A2	12.000000	0.002623
YWHAZ	876.000000	0.048413
SMEK2	20.000000	0.003796
KLC4	52.000000	0.007783
YARS	704.500000	0.014444
ACTR3B	0.000000	0.003513
ACTR2	512.500000	0.022011
PDCD4	38.000000	0.015264
TJP2	270.000000	0.016295
CLEC3B	0.000000	0.000561
OSTF1	98.000000	0.003743
CNBP	19.000000	0.020191
UBE2M	2690.833333	0.035026
VRK3	37.500000	0.009107
TWF2	0.000000	0.007476
ERC1	156.000000	0.012114
RPRM	62.500000	0.001109
USP9X	3919.000000	0.024180
CDC37	1397.500000	0.029971
LYAR	271.500000	0.027568
PITPNA	0.000000	0.003412
PMVK	58.000000	0.004573
RAB11FIP1	58.000000	0.009426
PPP2R1A	1411.500000	0.035713
EIF2B1	89.500000	0.010617
EIF2B3	15.000000	0.009005
ABCD3	318.000000	0.020569
PRPF4B	81.000000	0.026072
CHAF1B	74.000000	0.011930
DNASE2	0.000000	0.002480
PSMD14	2154.500000	0.026072
KRT31	817.500000	0.010558
FNTB	3.000000	0.004499
MARK2	498.833333	0.016101
ARPC4	134.000000	0.013880
PHLDA3	0.000000	0.002901
NUP93	459.000000	0.020895
BCAS2	1363.666667	0.017744
KIF23	1272.000000	0.053417
ACTR3	73.500000	0.020517
AHCY	626.000000	0.023566
RAB8A	167.000000	0.009301
SAP18	2289.500000	0.029317
RPN2	4654.500000	0.034482
FABP4	0.000000	0.001255
USP39	87.000000	0.019704
SRPRB	6014.666667	0.018704
PURA	11.000000	0.019906
FANCI	6809.000000	0.013206
PTP4A1	34.000000	0.003919
RPL32	6936.933333	0.023326
CDK5RAP3	98.000000	0.010803
UFM1	37.000000	0.005033
ATG4B	6.000000	0.007696
AP1S1	76.500000	0.004820
NUP205	205.000000	0.018648
RPS11	4587.166667	0.031477
EIF6	761.500000	0.023723
MAGEB2	0.000000	0.019034
RPL31	289.000000	0.036429
BZW1	273.500000	0.012484
EXT1	51.000000	0.001398
CNTF	1.000000	0.000431
ZNF277	0.000000	0.002435
ACOT2	6.000000	0.004544
SHCBP1	27.000000	0.010127
BAG2	1849.500000	0.031139
SPTLC1	20.000000	0.011606
DDOST	1267.833333	0.024004
MTHFD1	16.500000	0.027345
NTHL1	51.000000	0.003619
NUDT1	117.000000	0.004800
MYH10	156.000000	0.027902
RAB3GAP2	268.000000	0.013326
DHX9	319.000000	0.048463
TARS	8.000000	0.020131
RPS16	5673.066667	0.040691
NEK7	224.500000	0.009559
DENND4A	6.000000	0.005012
PNMA2	73.500000	0.007205
AKTIP	25.000000	0.006165
IARS	173.500000	0.030262
NACAP1	0.000000	0.000410
DFFB	0.000000	0.003339
MRPS34	3610.000000	0.018155
SLC4A7	36.500000	0.013356
PDIA4	1159.500000	0.021851
PLEKHB2	9.000000	0.002321
DDRGK1	19655.000000	0.059093
MPG	95.500000	0.007634
FBLN1	4770.000000	0.004008
CTSA	8.000000	0.007762
HIST1H2BC	348.500000	0.014036
TIMM50	511.000000	0.017971
GTPBP4	7.000000	0.034896
C15orf41	0.000000	0.002244
KRT33B	5.000000	0.003022
TUSC2	9.000000	0.001892
SGOL2	7.000000	0.002917
MAGED1	231.500000	0.013351
MTHFD1L	9.000000	0.014017
USF2	0.000000	0.001981
LRBA	46.000000	0.013830
BSG	2360.500000	0.030002
RANBP3	19.000000	0.007488
COPG2	1.000000	0.016263
RPL18A	368.000000	0.027303
SEC61A1	672.333333	0.016438
POLD1	123.000000	0.023018
UBE2G2	66.500000	0.005083
AMFR	570.500000	0.009446
