gene	log2FC	pvalue	FDR
MFAP1	-0.10400027803522782	0.010018980746823015	0.016897312656187543
TMEM90B	-0.9643763592832881	5.122578298689918e-07	1.7289497189491314e-06
OTX2	0.03723036762434354	0.18556995473643115	0.23923775422011076
VDAC2	0.07111320667284815	0.09443008205418639	0.13125286248431994
KIAA0090	0.11932430491195944	0.03286563699092734	0.05014512744874327
OR2L8	-0.019063538770466446	0.5635235647727221	0.626598537134228
C6orf125	0.4033773324065564	1.8950017700732035e-07	6.867900538044643e-07
C6orf124	0.9125369400679642	9.308957956018008e-09	4.157585445348589e-08
C6orf127	-0.5817175084955205	0.014576066727353763	0.02388251065775376
C6orf126	-0.41996423385851117	0.06643355875842973	0.09547737590407489
C6orf120	0.062019493358054234	0.2750025409176965	0.3384359205858369
C6orf123	-1.241589735866545	4.6377366762985775e-09	2.1650739775778755e-08
C6orf122	-0.003940863453816945	0.9704830488681442	0.9892337061619763
C3orf1	0.05711706827309193	0.2727910822807019	0.33617116251578055
ZPBP	-0.05745720574606117	0.3824115385249678	0.4496428216693011
PLEKHM3	-0.3723148285449458	2.880403518271794e-07	1.0153819473427782e-06
NDUFB8	-0.07712331634228242	0.16758770171585727	0.21883252940621614
CDC42SE2	-0.03965105035525873	0.5642942861518669	0.6272629949778552
PVRL3	0.21617092215013756	0.1839674424824218	0.23745346376472212
CDC42SE1	0.24384720420141193	0.00012108676924345057	0.0002810102515775829
PVRL2	0.7437353027494478	1.5657963738352081e-12	1.414553199571159e-11
OR5AK2	0.008454819277108432	0.005577891491173428	0.009810733893198384
NDUFB6	0.17975768458448727	0.0007807448183632803	0.0015857100889501274
HEBP1	0.12256544640097822	0.0018807505869860375	0.003569864615065521
HEBP2	0.7182384460920659	7.192303945561497e-12	5.647829427771846e-11
HBS1L	-0.24389711924622048	3.90937599027682e-09	1.8507822005921117e-08
VAC14	-0.01704799196787299	0.6592381264621197	0.7156727558076432
LOC646851	0.8382272242817423	8.924452479627253e-13	8.515447721561808e-12
TMEM186	0.45137165585419314	9.822262852401828e-15	1.4464546433591202e-13
NDUFB4	0.32805047111522434	1.1464828425526354e-06	3.6625442483427515e-06
SPNS2	-0.20624960611677956	0.11039462499188944	0.1508763561886135
FLJ35024	0.43674041550818643	0.0005627986541356166	0.0011717424852769889
THAP1	-0.2335886468952788	2.0339604797407555e-05	5.3213968449259826e-05
AHCYL2	-0.13399252394193617	0.02947257565040502	0.045407988682818506
ID2B	-0.9253894655545256	1.2441360831721577e-09	6.4448383946210725e-09
GEMIN8	0.20023398980537266	0.00493298364258139	0.0087629398868216
NDUFB2	0.24111542323137947	0.0001481196904121461	0.00033875521788703783
IWS1	0.028481734630826594	0.3770491689183493	0.44415460305708
APRT	0.7417682190299661	9.602301344607087e-15	1.4256531559178937e-13
ZFYVE20	-0.26495870404695765	1.239962866686757e-06	3.946095588624209e-06
RPS6KL1	-0.558145366079704	2.9482067573750598e-05	7.505530812638123e-05
WBSCR27	0.34558976675934705	0.02601335922799727	0.040491719863917836
FDPSL2A	0.3744409947482197	0.002162633006206402	0.004064942150026146
SNTG1	-0.11371644269385234	0.090173403522681	0.12599698501986334
GYPA	-0.04021035681186283	0.38863281322622545	0.4556613805911311
GYPB	-0.021740384615384616	0.1593529308936606	0.20946391545141552
GYPC	-0.7304226212542453	2.0798779105564033e-07	7.494732470798074e-07
MANSC1	0.002465384615382149	0.9636073745211668	0.9839786663812873
GYPE	-0.9868395814025328	3.372744951061887e-12	2.8525285702833145e-11
SLC17A9	0.11498056070435547	0.38751569426373045	0.4545133353397607
C19orf53	0.1960839820821736	0.006973085377768498	0.012069356885744233
C19orf52	-0.044252409638550816	0.11300665186237163	0.15407806955717662
C19orf51	1.5179409561322217	1.1063873254496326e-12	1.0321216697842581e-11
C19orf50	0.14944301050353914	3.450215990540324e-05	8.683869241591533e-05
C19orf57	-0.3487156240346021	0.0009501737139408705	0.0019017473154897572
C19orf56	0.16490576923076716	0.006173227174740898	0.010762052123048456
C19orf55	-0.12910172227371586	0.10741722334436841	0.14721442412441313
C19orf54	0.4617390639481016	5.747567248600114e-11	3.818127191796213e-10
LECT1	-0.30212931726907843	0.21052570499881187	0.2674266917667593
C19orf59	-0.00743133302440524	0.9584843188824241	0.9794835521969144
LECT2	-0.0574634924312635	0.28017414992245737	0.34429662122313687
SNAP29	0.0672015600864988	0.007197571823891932	0.01242624473106553
ATF7IP2	-0.7366066342292275	4.097402358246066e-08	1.6535673534874952e-07
TRPV1	0.2636217871485895	0.0025496296731356513	0.004738265268063998
C22orf9	-0.25761848934198994	0.0009701683309604294	0.0019385529363629246
C11orf49	0.05270489650911436	0.2541714092256884	0.31591203973750936
PRR11	0.1501712619709612	0.43716112787200645	0.5054864493789729
PRR16	1.9608301050355212	5.742399225118167e-10	3.174384271545485e-09
PRR14	0.16915648748841328	0.0015019770835686876	0.002903501768805496
LACTB	0.4714007645968401	3.122622455498926e-13	3.356741923477975e-12
C11orf40	0.0025915662650602407	0.16408580678745224	0.21482767716733298
C11orf41	-0.7992351019462447	1.6159344017083428e-05	4.302296687350875e-05
C11orf42	0.12086957059005232	0.0654456768575805	0.09420710146863376
PRR19	0.83373772011121	1.4509114005815265e-12	1.3140420917933358e-11
C11orf45	-1.7388291782514669	1.4091194133371499e-15	2.5566460407592895e-14
C11orf46	-0.2478887627432762	5.016120397804198e-07	1.6945973417263295e-06
TNFSF13	-0.46498227525486335	6.0885821869944675e-06	1.7326711497317592e-05
RASA4P	-0.08530611677478905	0.42422300169119	0.4923596307539356
TNFSF11	-0.8500760194624668	0.0005286312257963185	0.0011048392619143056
TAS2R5	0.1857590284213808	0.0985590697731546	0.13608689750916583
DIRAS1	0.5091375656471975	0.0005226944868869678	0.001093272456406383
DIRAS3	-0.9512738415199253	2.472726247294918e-14	3.3341921657073407e-13
DIRAS2	0.6442657476058078	0.015868509558046716	0.025786328031825914
LMO4	-0.8720174235403224	2.7166705167781065e-14	3.640539479204003e-13
TNFSF18	-0.25880913654618454	0.023649575780633723	0.03709389371971819
TAS2R3	-0.03732767222737088	0.5610950923964967	0.6240898029029911
PUM2	-0.13270545257954858	1.5663285035747584e-05	4.1835483354265116e-05
LOC100129387	0.8096036839666372	1.3548438076186608e-18	5.3156832134294605e-17
SFXN4	0.7440562094531948	2.9332085725678604e-19	1.3461524819046063e-17
PUM1	-0.13651539233857868	0.000483657228290175	0.0010165126198138895
SFXN2	0.6858477216558505	6.880853213223357e-12	5.4267861191082324e-11
SFXN3	-0.9355084028421476	4.7203754419251145e-15	7.535998229188966e-14
RAD1	-0.03124463237566566	0.4518468372332892	0.5200385871546613
SFXN1	0.0923464241581673	0.04444124767447622	0.06619894184843854
CRYBA2	1.226591388631448	3.41010983161497e-07	1.187474323934364e-06
CRYBA1	-0.10769988415199257	0.018452294909420592	0.029608672829703676
LMO7	0.050292995057160894	0.5902249043114902	0.651290918880828
CRYBA4	0.4881934430027798	0.00013921417408499658	0.0003200041548129744
CCT8	0.3274358279270828	4.404835610698237e-11	2.9863851164733897e-10
RWDD2A	0.40507072134692024	0.00032045361141901937	0.0006910098906551394
C4orf42	0.18242740191534423	7.174716244203374e-06	2.0200729570466906e-05
CCT2	0.4410152224281809	9.764987456977148e-16	1.832916816622239e-14
CCT3	0.5096186438059842	1.225046305096932e-16	2.850921465480398e-15
SH2D4B	0.04859090979301817	0.6383639104453602	0.6967384912984209
CIDEB	-0.2919271238801322	1.5856055858466587e-07	5.808008596892984e-07
CCT7	0.26489070898980316	1.3393272969521556e-08	5.833991608527466e-08
CCT4	0.22956075069510007	4.6229554548648225e-07	1.569603371272783e-06
CCT5	0.397113523324057	9.744734352883008e-15	1.440894870029014e-13
TIMM16	0.8296476675934485	3.948906315860033e-15	6.434289931149451e-14
TAX1BP3	-0.718866249613832	1.963758143885923e-15	3.4534180433256007e-14
C3orf45	-0.28500350633302385	0.0767982824884347	0.10887604149286569
NAALADL1	-1.0606438986716116	8.312824891847754e-14	1.0083011263906406e-12
TIMM10	0.44125622489960037	3.5698027532232696e-09	1.7023526249245498e-08
STAG3	0.4623214627741712	3.32553456905851e-07	1.1609993477843845e-06
C4orf47	0.6408319972196486	1.8046786132095137e-05	4.761652626453264e-05
OPCML	-1.6470332638245293	3.530329408422079e-08	1.4396855538735895e-07
SUV39H2	0.3587893265369093	0.00019700260276921588	0.0004414483065764614
C4orf46	0.14795696632684852	0.029374022877225795	0.04527540499641043
ARL13B	-0.10844342755637815	0.08544381348692155	0.12002111477004826
ARL13A	-0.04124883379672556	0.5370353839473488	0.6017010879113183
STAG1	-0.522655058696337	9.254322002393766e-12	7.127992311978415e-11
SPOPL	-0.2066858665430953	0.0007398821872823987	0.0015120420480227734
NAP1L2	0.08848556533828145	0.3135341922963341	0.3803426277348542
PECAM1	0.04519987642878753	0.6877603279977103	0.741820091770456
TRPV2	-0.16406495983935176	0.3205472407418163	0.3854937935578244
MC3R	-0.01052137781896817	0.7332367631937884	0.7827914678182801
MSX2P1	-0.12347683812171906	0.2648505043219548	0.3277981187758803
PCGF3	0.6130280738337941	4.325458731760218e-18	1.450897700517594e-16
RAET1K	0.8945139944392955	4.819919415293604e-10	2.712733516593003e-09
CDK5RAP2	0.015176197096080202	0.769468628090918	0.8153051623371451
AKTIP	-0.3649326691380903	1.1462763184987348e-10	7.213509571189491e-10
SUGT1	0.0008345922150088114	0.9843600762444321	1.0
SNORD102	0.0	1.0	1.0
C16orf53	0.4022475903614353	1.5035604263780508e-07	5.529845926861812e-07
BMS1P5	0.30207832097621257	0.0006055246073264176	0.0012527777331855143
BMS1P4	0.09515345227062078	0.36596840501186345	0.4330260888044564
FAM50B	-0.33603790546802603	0.00010851076269395163	0.00025437768959401776
SP110	0.1914436360827878	0.00533712732274391	0.009416217490841042
LOC645676	0.2518982622798882	0.0009030836534700225	0.001813174421930945
RPL23AP82	-0.30040195396971914	5.4052470301752346e-05	0.00013248584737019496
FAM50A	0.5295223432190248	1.4100837900679366e-13	1.6268355234032203e-12
ZNF654	-0.20501594068581142	2.055229227588571e-05	5.374454101403414e-05
TUBGCP6	0.2894893574297157	0.00013134950516946036	0.0003031442816270323
GFM1	-0.16183383534137086	0.0006018604945234613	0.001246858531162977
GFM2	0.1013743049119622	0.056847160442103105	0.08276226244722623
COL22A1	-0.17788589743589078	0.47224152787219975	0.5409846026051509
ZC3H4	-0.008004981464321048	0.8654424320966597	0.9012675691861343
ZC3H6	-0.32083455359901514	4.526222532496367e-09	2.1166517419608656e-08
RIPPLY1	-0.445014241581712	0.03441528136705734	0.05227467196326753
RIMKLB	-0.5444810704355909	3.2436422554130748e-15	5.4067337472130825e-14
USMG5	0.44976190145195716	3.2161407596797756e-08	1.318484261644655e-07
TRPC4AP	0.13720527494592005	1.372893141515687e-07	5.088882217596346e-07
CYP2J2	1.3151353954278662	8.878591757234413e-09	3.980715149241898e-08
FLJ45244	0.8813934584491818	1.9996231631364993e-13	2.2152807886817e-12
CIDEA	-0.5484496833487797	0.000506504565894582	0.0010612476618743624
MARCH2	-0.251118435279583	0.00012170502076756527	0.0002822642265689072
CROT	-0.5867841442693837	1.5589181793815805e-07	5.717962461531898e-07
NPHS1	-0.043699513438368864	0.6487543784182216	0.7060547350940549
UHMK1	-1.0734078004324967	5.955823433888844e-08	2.3409760487086454e-07
THOC2	0.028421779425395144	0.5155928255124731	0.5819965545980014
SLC4A5	0.8679114148903215	4.285239231831505e-22	3.7565576516383237e-20
SLC4A4	1.2037291396354526	7.572101234323108e-06	2.1226101680325905e-05
SLC4A7	0.10002849860981478	0.19734281875321505	0.2527066989760741
SLC4A1	-0.08155632530120516	0.6386708482563046	0.6969650345265105
SLC35F5	0.23266900679642077	0.0018995655085656859	0.003602875732476767
SLC4A3	-0.2800390407784974	0.015900464501413403	0.02582666988512343
SLC4A2	0.23695587735557133	5.411971610144934e-07	1.8204056780889861e-06
DCTN2	-0.031142531665137696	0.41310191555534126	0.48114796037460605
DCTN3	-0.04703019771394068	0.33592660601326163	0.40131638435239364
NUP88	-0.013195682730927416	0.7602317515074795	0.8067765526201822
CLCA1	0.04410650293481616	0.5844346503845543	0.6460902176821632
DCTN6	-0.35096896818041934	2.412704050905863e-13	2.6247515140385303e-12
SLC4A8	-0.5833916434970643	6.744970567596022e-07	2.226356406549095e-06
CLCA4	-2.447972574915046	2.4569418949161087e-08	1.030776063589092e-07
DCTN5	0.05266996447329042	0.17253628345739852	0.2244582629417054
RPS4Y2	0.3283637395736805	0.26020248641234	0.3227069065764363
KCMF1	-0.011870451034919682	0.7214764883973174	0.7725129532908419
ASPG	-0.055620366079703665	0.7544802898075998	0.8016122582489974
FAM186B	-0.6208949876428784	1.4104327907164402e-09	7.216847254946456e-09
ASPA	-2.512049899598393	1.5557076599965148e-21	1.216361931571376e-19
FAM186A	0.5690025949953648	9.754956413184625e-09	4.343173547664502e-08
LOC100130331	-0.3171561476675926	0.10053247056069572	0.13853262423151808
CIITA	-0.14914180568428304	0.32791949151521427	0.39322840491971184
ASPN	1.7595301745443326	1.9805780116262685e-13	2.196420594934111e-12
KRBA2	-0.3630241813407542	5.9404108939563725e-05	0.00014507951819217496
ASPH	-1.1517083873957326	2.0268196629220203e-26	4.788581760138373e-24
WFDC10B	-0.3508671532282978	0.006089481818973104	0.01063140376041762
SLC35F4	-1.1105006255792387	3.902486024740539e-09	1.849638818878333e-08
CHMP4A	-0.12104535835649521	0.021381366777967842	0.033848899365324765
ERC2	-0.7998187442075997	8.578841260431196e-09	3.854272295095752e-08
ZC3HAV1	-0.09508044485635736	0.0964423972428301	0.1335885767569561
TAF7	0.18394109514982127	4.407657296141827e-06	1.2818415706307029e-05
CHMP4C	0.8364504093296219	2.4326420719208536e-11	1.7201011084994037e-10
OSCP1	0.07462835186901184	0.11518527690953025	0.15685172152020732
VANGL1	-0.05234993049119829	0.3803136100807083	0.44761190322256206
PREP	0.27715790083411385	1.0011867514482245e-07	3.7918029506037566e-07
FAM96A	0.5426695783132498	3.367210437271469e-09	1.6106885137441164e-08
NMT2	-0.21189565956132306	0.015918996738542534	0.025852907434919345
CYP20A1	-0.21105691998764087	6.168537531588316e-06	1.7526710037464528e-05
FAM86B2	-0.724511855112759	2.38167258086045e-05	6.156997528256748e-05
FAM86B1	-0.4964264828544911	1.0100053083273872e-05	2.778217588180725e-05
TAF4	0.21499270157553774	4.7324682971674e-05	0.00011710488491260315
MXRA5	-0.8594753089280225	6.856201489593831e-08	2.670723935086228e-07
BPHL	0.6599851405622523	5.196135012964998e-14	6.534445499802808e-13
OR14A16	0.009285349088662343	0.5339596694597248	0.5989342231074712
ARPM1	-0.799458773555755	3.9399327970022657e-14	5.091461312463808e-13
MXRA8	0.131976143033663	0.28681260884900056	0.3515767463310329
UBE2V2	0.02752906240346853	0.5449241542246297	0.6093461990033209
RNF26	-0.12165443311707946	0.00333260731837957	0.006083099821321661
RNF20	-0.054260866543113906	0.13391217319162235	0.17945221926591268
ZNF732	0.27871492894655314	0.0072575780890124075	0.012521885802728505
CMBL	-0.5159408093914166	7.887190090073908e-06	2.205247797759795e-05
H3F3C	-0.6208052208835415	8.74886158619782e-22	7.314048286061378e-20
ZNF880	0.3566078544948965	0.0013546676774110998	0.002638918859670879
LOC55908	0.03463079240037015	0.6832051372970205	0.7377855159125615
VANGL2	-0.9701095072598136	7.06523679500744e-18	2.225651985163503e-16
ZNF735	0.0063279039233858515	0.5079626493959886	0.5747566968907448
UBIAD1	0.32656003243744713	1.449706385079772e-12	1.3140420917933358e-11
LSP1	0.05462927092987435	0.717469982328123	0.7688290049242793
C1GALT1C1	0.20790805529810896	0.00042147012002931793	0.0008942868536662684
ZBTB17	0.33224246987952455	1.171527087561446e-09	6.103622429346978e-09
SSTR1	1.3815939063948104	8.694628191855925e-09	3.9014541366263497e-08
SSTR3	-0.4512797188755022	0.004030066821065243	0.007255054863564198
C10orf88	0.10435488878591137	0.002343394170770211	0.004374443120565209
SLC43A1	1.6401382530120454	1.5755525622767543e-14	2.2161421347330684e-13
PHTF2	-0.44789556688291654	4.327308190790418e-08	1.739888472715881e-07
A2ML1	-0.8558511893728742	0.002325134163693036	0.00434259461952499
ARG1	0.12873558078467595	0.344170305894659	0.40977682783338676
CLEC18C	0.784144246215631	5.272847722474729e-10	2.943261892545216e-09
ARG2	0.0885967871485942	0.7161174203554597	0.7679096324048481
TMEM203	0.02578283132530501	0.5600770015937225	0.6230849476221288
ANKRD45	-1.437867740191534	1.1615565012192452e-09	6.054578443765351e-09
TOX	-0.3445445937596494	0.059399455324942424	0.08615418129874207
PCID2	-0.0538593605189952	0.2149681196500617	0.27236468391176816
IGSF8	0.5925143033673237	1.7836427528183241e-13	2.0025443633914824e-12
IGSF9	0.2156162109978439	0.03321875507103247	0.05063414167068455
ANKRD44	-0.9082068890948456	2.9565540187782124e-06	8.844434097462597e-06
SNORD115-14	0.0	1.0	1.0
HMOX1	0.19487421223354762	0.17479033535753707	0.2271187666984353
IGSF6	0.183529657089899	0.2754485036296257	0.33886963294620465
CER1	-0.01646449644732767	0.8960140557479506	0.9269757979884556
IGSF1	-2.951459236947792	2.5983136309519806e-22	2.4135446616398395e-20
IGSF3	-0.42332901606426	3.180077708722889e-06	9.455837083009674e-06
CTNNB1	-0.20310527494593167	0.0003318284280230201	0.0007141210605453827
AQP5	-2.4577904309545855	4.849125945234696e-18	1.5969788112972933e-16
TMEM50A	0.06604639326535988	0.09752999728815383	0.13483981072406756
C15orf56	-0.6797795644114899	1.5241641434353459e-09	7.740474724698757e-09
MYOC	-0.9439592137781885	0.0001292861653193332	0.0002988900329058739
ZSCAN4	-1.5132046879826997	1.7421458880652482e-09	8.757466009016242e-09
HMOX2	0.3250802517763258	2.1531037199442688e-10	1.2906746402842975e-09
CYS1	-0.9117466713005902	1.7829608692323786e-09	8.941956034525838e-09
C10orf81	0.8160429487179508	1.0663662858082484e-05	2.918476150633101e-05
ANKRD40	-0.3749413963546502	4.173725280695297e-10	2.376115576249161e-09
C18orf45	1.030720775409332	4.471969339762336e-13	4.6011515977808575e-12
LARS2	0.19142028112450937	2.5307110262968718e-05	6.514393044479963e-05
TRAK1	-0.17526442693852573	0.00015108236082474365	0.00034502271431883044
TMEM41A	0.16234955977757615	0.002143631872690122	0.004029924094861831
SLC34A3	0.8357836808773564	2.447857251718061e-11	1.729734240030682e-10
ANKRD42	-0.32390325146741095	2.3955893055107056e-08	1.0059994038752067e-07
RAE1	0.026946485943776466	0.4341915203407214	0.5024268998150512
LRRC4	-1.1816673463083083	1.0505239064592472e-09	5.528858990508039e-09
CNOT8	-0.11469026876736876	0.004078875907791499	0.007338060481025991
ERAL1	0.16832587272165256	0.00010831441272784567	0.0002539845417168453
NHS	-1.491459808464631	3.644736992175795e-19	1.6436100261811843e-17
PRNT	0.003162248995983937	0.8188816811686151	0.8599484115315982
CNOT3	0.2557519848625347	4.110619939632178e-07	1.41329381537243e-06
CNOT2	-0.01953549582946401	0.37591343472910244	0.4431049033227641
CNOT1	-0.1342803985171379	0.01874186017271375	0.030046693665297688
C15orf50	1.3528290315106553	4.318108712113154e-19	1.8999678333297878e-17
CNOT7	-0.4091374343527967	1.4903395399861047e-21	1.1909566265124254e-19
APOL2	0.22360894346617677	0.0006541079678564906	0.0013458624374601174
APOL1	-0.7529449026876787	1.5613883807238601e-09	7.914724310497627e-09
CNOT4	-0.11751228761198362	0.00127373097827228	0.0024955666615942202
ITGB1	-0.6382036607970356	1.885855601202385e-12	1.677207747452334e-11
NOS1	-2.2138887781896774	3.996253049673782e-11	2.7298100656099725e-10
ITGB3	-1.7079269230769203	1.9194350955132994e-14	2.6607679359743034e-13
HCG9	-0.03067679950571517	0.5762754125084161	0.6384262164262452
ITGB5	0.0228779116465887	0.6662896655643931	0.7224619460594457
ITGB4	-1.3077755483472373	5.206873208344895e-14	6.534445499802808e-13
ITGB7	-0.5819101096694501	9.962790563278633e-05	0.00023492212593124797
ITGB6	-1.8852729996910744	2.2005571065442116e-14	3.0272980549268975e-13
ITGB8	-1.5877828158789011	1.434708616159013e-25	2.887483933410399e-23
DDX11L2	0.13137078313252903	0.5550939017623	0.6187446691643771
SRC	-0.04324968334877788	0.32576104959863506	0.3910283948572969
BUD31	0.23617110750695325	0.00018859887900327904	0.0004235777261846739
YARS2	0.182675841828857	1.1560270804191241e-07	4.3503124342088094e-07
SLC37A1	0.9220738724127315	4.08428268628979e-10	2.3325267595689666e-09
ATN1	-0.20252075223972277	0.0017621326058604276	0.003361568748550312
SCXB	0.6840723741118306	9.50186567720354e-06	2.621636866713584e-05
LIX1	-2.538371285140563	3.893578726987299e-18	1.3390953672436065e-16
LCP2	-0.21318924930490724	0.1658393683667803	0.21688835805176512
LCP1	0.41708790546802277	0.025844475898165613	0.0402346030742392
PMPCB	0.27604372876120387	6.884794730088918e-09	3.1425430124572186e-08
GNB1L	0.3349587040469588	3.900803300323974e-06	1.1439268825666743e-05
TNIP2	0.3772032437442103	2.3561843841455602e-14	3.208898732693477e-13
SLC37A4	-0.43763662341674525	0.0003512495112806028	0.0007535293502956162
USP39	-0.02474772165586181	0.46909248481637666	0.5378306915269946
LCE4A	0.0018046184738955825	0.3177971255048948	0.3830766592709937
KRTAP12-3	0.007242168674698795	0.008900566886278152	0.015123727473431981
RNF40	0.1584134615384709	0.00022642863853523338	0.000501493059629288
MYO6	0.8664426475131517	1.8011433017229815e-10	1.094788892792246e-09
NR2C1	-0.06784219956749649	0.18120444973934757	0.2343045758200154
RPP14	-0.28391137627432883	1.0026308419025323e-13	1.1921873074175843e-12
PLAC2	-0.43964781433426303	0.0334421265201852	0.05093889712983501
KCNA10	-0.052633626814952095	0.20415130518014568	0.26038215992228886
EAPP	0.003161808773555208	0.941143284683221	0.9649382281072872
AICDA	-0.0872645427865309	0.3871916219308371	0.4542312766779294
ZNF498	-0.2951760040160618	1.594615175258787e-11	1.170174052985314e-10
C21orf130	0.11877796570898624	0.40044624437163	0.4680630010573107
C21orf131	-0.003881170837194933	0.7639578521643637	0.810335149065226
ORAOV1	0.3162524250849428	3.084632700876065e-10	1.8004182703072544e-09
PASD1	0.0055349243126351574	0.5901456560273712	0.6512695968425539
GNPDA2	-0.2290565878900228	7.471674955660969e-05	0.00017937301395653502
GNPDA1	-0.16819870250231617	0.00014651782934739174	0.0003355860420121082
MAT1A	-1.6560737874575242	1.426590297674227e-09	7.289225836917489e-09
SULF2	-0.7909058773555699	2.1361324591992656e-08	9.047345115579742e-08
MAN1B1	0.4002937673772031	1.239458883554644e-10	7.759469554419281e-10
SEC14L5	0.784101065801666	2.582353813003952e-06	7.806681846933782e-06
OR5M9	0.0006029734321903006	0.9501527002968357	0.9720662286384272
GJB7	0.03313551127587255	0.6466639188384036	0.7042027524985741
SCARNA6	0.32036417979610743	0.0013332085173175623	0.002601312417631466
GCM1	0.1482166821130676	0.2852678923001542	0.3498826701584868
RASAL3	0.32078434507259246	0.01034038902490215	0.01739618388895303
GCM2	-0.069711468952734	0.24230054792978292	0.302611164663397
URGCP	0.06278066882916455	0.05328432851826979	0.07801925432280171
EGF	0.6680707522397284	0.0011996108088703711	0.0023597050263897182
C6orf191	0.008235372258263825	0.5998525905400148	0.66023880433349
LBP	-0.14641399443929604	0.3770242722870004	0.44415460305708
LBR	-0.17626693697869378	0.011572001232783312	0.01931273178714512
SLC30A2	-0.36777506178560415	0.14354955961680702	0.19093092815022136
C6orf192	-0.2815344377510067	0.002137538873395103	0.004019860265799962
ST5	-1.2124947713932634	1.1757156546096656e-26	2.9715529614646156e-24
RAN	0.3906863917207204	4.11371956614167e-12	3.4232698502930835e-11
ZFP112	0.02006419524251779	0.6572993315242736	0.7139959155428091
FGR	-0.12943464627741452	0.3136693271917386	0.38046409016962224
USP35	-0.08474901143033708	0.30226174876083306	0.3682300959009902
SEC14L4	-0.40791452734012973	0.0002471742824234825	0.0005441138548467506
SLC12A4	-0.8196616002471409	1.1206340451334014e-16	2.653387974403008e-15
SLC12A7	0.556363353413655	2.086529583900788e-13	2.2998380849729985e-12
NEO1	-0.08672555607042831	0.2190208520218617	0.2769100302202877
SLC12A1	0.2517003784368226	0.21722618499945495	0.2749288667257571
TDRD5	-0.49398089280198043	0.008342045329452891	0.014245969302403209
SLC12A3	0.22404016064257082	0.14351716032481132	0.1909111993157955
OR5M3	0.004747991967871486	0.19253891257435174	0.24720914810291453
LBH	0.5424351791782573	5.396567950287095e-06	1.5499445159545495e-05
FGG	0.04363270003089276	0.7093525946590957	0.7614044275740909
SLC12A9	0.3397560240963884	1.4046144436915175e-07	5.194062529445189e-07
FGA	0.14866082792709295	0.27642896337637873	0.33999886532078816
FGB	0.3573958603645352	0.01035189981942095	0.017410158965872315
VWCE	-1.6233796879827018	1.803201151577026e-15	3.186534978103922e-14
IMP3	0.2793189913500189	5.895167599645003e-07	1.9677113474490753e-06
MRVI1	-1.422808271547721	3.2450578076893317e-13	3.4575772798007506e-12
OR5M1	0.009661044176706827	0.02610089699114378	0.04061052949173237
EXT2	0.03527608124806747	0.3125286955610781	0.37929222371388016
EXT1	-0.46912730923694923	5.472818818491332e-12	4.408848734340184e-11
IMP5	0.019720705900525173	0.3465907923396695	0.4124528786740749
ATP1B4	-0.476942531665122	0.09438660069916613	0.13122599160784668
ACIN1	0.042873509422301836	0.3595249431095332	0.4260978278859768
ATP1B2	-1.0226905313561927	1.0115753124497301e-08	4.490931575042348e-08
ATP1B3	-0.2194535063330214	0.0011037568872473004	0.0021818169971996476
ATP1B1	-1.21174805375348	1.1064636582061746e-15	2.0346949301835373e-14
TFB1M	-0.06035853413654646	0.32047541636500393	0.3854927310520047
LY96	0.3224115075687388	0.04501949760392388	0.06701436788925418
RBM12B	0.1489875115848065	0.00506803566695035	0.008985222125353411
TESK1	0.14824841674389866	0.008128706080285276	0.013912248453628406
TESK2	0.25769039233859026	0.042212909028516536	0.06317404231918448
ZAK	-1.2285936901452121	2.440469373289729e-15	4.1900507344253996e-14
LOC91316	0.5409858974359016	0.0004652322690958096	0.0009800628611229421
PSMC3	0.047065214704963054	0.3056460245663187	0.3717098888775684
PLD2	-0.11028015909793609	0.10519909130177942	0.144392993719088
NCRNA00113	-0.0008359360518999243	0.9704230574666575	0.9892337061619763
PCA3	4.752378405931427	2.90591040645543e-15	4.911576096012071e-14
NOS1AP	-0.6212796957059004	3.983564016736236e-07	1.3730851168375964e-06
LOC645332	0.33210703583565326	5.801466282452262e-09	2.6738903968486508e-08
PLD3	-0.26919190608587584	5.8811424024903926e-08	2.314129458011064e-07
ZNF132	-0.22659755946864646	3.567178501063641e-05	8.959578449170245e-05
FAM164C	-0.46018208989805576	0.005270279343185913	0.009310210643656
FAM164A	-0.28988317886932435	4.94529203904321e-07	1.6727492648715097e-06
FAM113A	0.8037514596849	1.062000415510658e-16	2.536663849619743e-15
C14orf169	-0.1342899212233526	0.00816214203837389	0.01396507551527825
C14orf167	-0.06983557306147858	0.16402648101623318	0.2147857327162797
ALDH5A1	0.011732761816501736	0.8703077352630125	0.9052066673211235
C14orf165	0.016693381217176402	0.05483185893443676	0.08004199367353375
BSPH1	-0.09781346153846153	0.2544958593566734	0.3162791308734507
OSBP	-0.02123728761197441	0.7093223805579485	0.7614044275740909
C14orf162	0.34386037998146385	1.5670561882509054e-06	4.908001917553557e-06
TCTA	-0.10750030120482101	0.07718372235850604	0.10937003935682413
SNX3	-0.34456179332715386	3.9787105529530166e-09	1.880027229977973e-08
SNX2	-0.22204474822366116	7.1714304404116715e-06	2.0196710553613382e-05
SNX1	-0.2225837890021758	5.240605910053252e-07	1.764402262405785e-06
OCM	0.23466512202656775	0.0026090151309321134	0.004839080200418472
SNX6	-0.32070546802594535	9.08576247885198e-09	4.065214764107176e-08
