gene	betweenness_norm	eigenvector_norm	betweenness_tumor	eigenvector_tumor	diff_betweenness	diff_eigenvector	rank_bet	rank_eig	ensemble_score	final_rank	delta_betweenness	delta_eigenvector
CREBBP	7104.133333	0.019066	3624.666667	0.017101	3479.466666	0.001964999999999998	0.9900669642857143	0.9612723214285714	0.9517239691286671	112	-3479.466666	-0.001964999999999998
RPLP2	807.5	0.026852	2684.833333	0.02437	1877.333333	0.0024820000000000016	0.9768973214285714	0.9738839285714286	0.9513846012037628	113	1877.333333	-0.0024820000000000016
MTCH2	1693.5	0.022899	380.5	0.026079	1313.0	0.0031800000000000023	0.9662388392857143	0.9845982142857143	0.9513570357342156	114	-1313.0	0.0031800000000000023
HSP90B1	2311.0	0.036364	824.5	0.039245	1486.5	0.0028810000000000016	0.9700892857142858	0.9805803571428572	0.9512504982461736	115	-1486.5	0.0028810000000000016
HEXB	1093.0	0.064744	203.833333	0.070659	889.166667	0.005915000000000004	0.9536830357142857	0.9972098214285714	0.9510220897441007	116	-889.166667	0.005915000000000004
CTNNB1	11034.166667	0.04805	5696.0	0.046245	5338.1666669999995	0.001805000000000001	0.9946428571428572	0.9558035714285714	0.9506831951530612	117	-5338.1666669999995	-0.001805000000000001
RNF40	1546.5	0.013116	58.0	0.015928	1488.5	0.002812000000000002	0.9703125	0.9792410714285714	0.9501698521205357	118	-1488.5	0.002812000000000002
RPL13	3777.333333	0.035556	2526.0	0.032257	1251.333333	0.0032989999999999964	0.9636160714285714	0.9858258928571428	0.9499576739875637	119	-1251.333333	-0.0032989999999999964
EZR	915.5	0.028018	43.0	0.033624	872.5	0.005606	0.9529017857142857	0.9964285714285714	0.9494985650510205	120	-872.5	0.005606
RTN3	2846.5	0.010293	12.0	0.012282	2834.5	0.0019889999999999994	0.9860491071428571	0.9621651785714286	0.9487421152543049	121	-2834.5	0.0019889999999999994
RIF1	2849.0	0.014567	6627.5	0.012725	3778.5	0.0018419999999999999	0.9911830357142857	0.9569196428571428	0.9484825165417728	122	3778.5	-0.0018419999999999999
HIST1H2BH	9277.5	0.018344	5151.0	0.020135	4126.5	0.001791000000000001	0.9928571428571429	0.9552455357142857	0.9484223533163265	123	-4126.5	0.001791000000000001
