GeneName,Betweenness_Normal,eigenvector_norm,Betweenness_Tumor,eigenvector_tumor,logFC_betweenness,logFC_eigenvector,dice_score,DiCERank,EnsembleScore,DeltaBetweenness,DeltaEigenvector,Regulation
JMJD4,2e-06,0.002987,2e-06,0.002987,0.0,0.0,0.0,1762.0,0.3000964813367307,0.0,0.0,Decreased_Centrality
ANKRD40,2e-06,0.002471,2e-06,0.002471,0.0,0.0,0.0,1762.0,0.3000964813367307,0.0,0.0,Decreased_Centrality
CIB1,5e-06,0.001604,5e-06,0.001604,0.0,0.0,0.0,1762.0,0.3000964813367307,0.0,0.0,Decreased_Centrality
TMEM45B,1e-06,0.000469,1e-06,0.000469,0.0,0.0,0.0,1762.0,0.3000964813367307,0.0,0.0,Decreased_Centrality
NPAT,1e-06,0.003279,1e-06,0.003279,0.0,0.0,0.0,1762.0,0.3000964813367307,0.0,0.0,Decreased_Centrality
PPP3CA,2e-06,0.007629,2e-06,0.007629,0.0,0.0,0.0,1762.0,0.3000964813367307,0.0,0.0,Decreased_Centrality
RAP2A,1e-06,0.002274,1e-06,0.002274,0.0,0.0,0.0,1762.0,0.3000964813367307,0.0,0.0,Decreased_Centrality
CACNA2D1,2e-06,0.003048,2e-06,0.003048,0.0,0.0,0.0,1762.0,0.3000964813367307,0.0,0.0,Decreased_Centrality
ZMAT2,1e-06,0.00671,1e-06,0.00671,0.0,0.0,0.0,1762.0,0.3000964813367307,0.0,0.0,Decreased_Centrality
MRPL27,2e-06,0.008802,2e-06,0.008802,0.0,0.0,0.0,1762.0,0.3000964813367307,0.0,0.0,Decreased_Centrality
CCDC53,3e-06,0.004381,3e-06,0.004381,0.0,0.0,0.0,1762.0,0.3000964813367307,0.0,0.0,Decreased_Centrality
CHMP4A,3e-06,0.002925,3e-06,0.002925,0.0,0.0,0.0,1762.0,0.3000964813367307,0.0,0.0,Decreased_Centrality
E2F3,2e-06,0.002843,2e-06,0.002843,0.0,0.0,0.0,1762.0,0.3000964813367307,0.0,0.0,Decreased_Centrality
BACH2,3e-06,0.001871,3e-06,0.001871,0.0,0.0,0.0,1762.0,0.3000964813367307,0.0,0.0,Decreased_Centrality
NUP62,1.2e-05,0.0138,1.2e-05,0.0138,0.0,0.0,0.0,1762.0,0.3000964813367307,0.0,0.0,Decreased_Centrality
CHD1L,1e-06,0.007567,1e-06,0.007567,0.0,0.0,0.0,1762.0,0.3000964813367307,0.0,0.0,Decreased_Centrality
ECHDC1,1e-06,0.003202,1e-06,0.003202,0.0,0.0,0.0,1762.0,0.3000964813367307,0.0,0.0,Decreased_Centrality
GLB1,1e-06,0.008695,1e-06,0.008695,0.0,0.0,0.0,1762.0,0.3000964813367307,0.0,0.0,Decreased_Centrality
SLC30A4,3e-06,0.00678,3e-06,0.00678,0.0,0.0,0.0,1762.0,0.3000964813367307,0.0,0.0,Decreased_Centrality
MDH1,4e-06,0.010513,4e-06,0.010513,0.0,0.0,0.0,1762.0,0.3000964813367307,0.0,0.0,Decreased_Centrality
TRPV4,7e-06,0.002181,7e-06,0.002181,0.0,0.0,0.0,1762.0,0.3000964813367307,0.0,0.0,Decreased_Centrality
NTSR1,1e-06,0.002118,1e-06,0.002118,0.0,0.0,0.0,1762.0,0.3000964813367307,0.0,0.0,Decreased_Centrality
CLDN5,1e-06,0.000279,1e-06,0.000279,0.0,0.0,0.0,1762.0,0.3000964813367307,0.0,0.0,Decreased_Centrality
NARS2,1e-06,0.004926,1e-06,0.004926,0.0,0.0,0.0,1762.0,0.3000964813367307,0.0,0.0,Decreased_Centrality
ARL2,1e-06,0.008192,1e-06,0.008192,0.0,0.0,0.0,1762.0,0.3000964813367307,0.0,0.0,Decreased_Centrality
CCR2,1e-06,0.000798,1e-06,0.000798,0.0,0.0,0.0,1762.0,0.3000964813367307,0.0,0.0,Decreased_Centrality
ARIH2,1e-06,0.022062,1e-06,0.022062,0.0,0.0,0.0,1762.0,0.3000964813367307,0.0,0.0,Decreased_Centrality
LPGAT1,1e-06,0.00576,1e-06,0.00576,0.0,0.0,0.0,1762.0,0.3000964813367307,0.0,0.0,Decreased_Centrality
SLC27A3,2e-06,0.00392,2e-06,0.00392,0.0,0.0,0.0,1762.0,0.3000964813367307,0.0,0.0,Decreased_Centrality
TDRKH,2e-06,0.003648,2e-06,0.003648,0.0,0.0,0.0,1762.0,0.3000964813367307,0.0,0.0,Decreased_Centrality
SASS6,1e-06,0.004833,1e-06,0.004833,0.0,0.0,0.0,1762.0,0.3000964813367307,0.0,0.0,Decreased_Centrality
PCGF2,1e-06,0.004142,1e-06,0.004142,0.0,0.0,0.0,1762.0,0.3000964813367307,0.0,0.0,Decreased_Centrality
TRIM13,3e-06,0.004964,3e-06,0.004964,0.0,0.0,0.0,1762.0,0.3000964813367307,0.0,0.0,Decreased_Centrality
VPS72,3e-06,0.005861,3e-06,0.005861,0.0,0.0,0.0,1762.0,0.3000964813367307,0.0,0.0,Decreased_Centrality
TRAPPC2L,1e-06,0.004049,1e-06,0.004049,0.0,0.0,0.0,1762.0,0.3000964813367307,0.0,0.0,Decreased_Centrality
BLMH,2e-06,0.009739,2e-06,0.009739,0.0,0.0,0.0,1762.0,0.3000964813367307,0.0,0.0,Decreased_Centrality
EXOC5,4e-06,0.007344,4e-06,0.007344,0.0,0.0,0.0,1762.0,0.3000964813367307,0.0,0.0,Decreased_Centrality
UQCRC2,1e-06,0.025716,1e-06,0.025716,0.0,0.0,0.0,1762.0,0.3000964813367307,0.0,0.0,Decreased_Centrality
SGCA,1e-06,0.001699,1e-06,0.001699,0.0,0.0,0.0,1762.0,0.3000964813367307,0.0,0.0,Decreased_Centrality
PLSCR3,1e-06,0.000394,1e-06,0.000394,0.0,0.0,0.0,1762.0,0.3000964813367307,0.0,0.0,Decreased_Centrality
PPCS,1e-06,0.004011,1e-06,0.004011,0.0,0.0,0.0,1762.0,0.3000964813367307,0.0,0.0,Decreased_Centrality
HCN1,1e-06,0.000916,1e-06,0.000916,0.0,0.0,0.0,1762.0,0.3000964813367307,0.0,0.0,Decreased_Centrality
TMOD2,1e-06,0.004515,1e-06,0.004515,0.0,0.0,0.0,1762.0,0.3000964813367307,0.0,0.0,Decreased_Centrality
HEXA,1e-06,0.007745,1e-06,0.007745,0.0,0.0,0.0,1762.0,0.3000964813367307,0.0,0.0,Decreased_Centrality
BCL10,1e-06,0.002115,1e-06,0.002115,0.0,0.0,0.0,1762.0,0.3000964813367307,0.0,0.0,Decreased_Centrality
GRPEL1,5e-06,0.012239,5e-06,0.012239,0.0,0.0,0.0,1762.0,0.3000964813367307,0.0,0.0,Decreased_Centrality
TSPAN6,1e-06,0.001307,1e-06,0.001307,0.0,0.0,0.0,1762.0,0.3000964813367307,0.0,0.0,Decreased_Centrality
GOLPH3L,2e-06,0.001663,2e-06,0.001663,0.0,0.0,0.0,1762.0,0.3000964813367307,0.0,0.0,Decreased_Centrality
NOP58,7e-06,0.026121,7e-06,0.026121,0.0,0.0,0.0,1762.0,0.3000964813367307,0.0,0.0,Decreased_Centrality
ZHX1,2e-06,0.003562,2e-06,0.003562,0.0,0.0,0.0,1762.0,0.3000964813367307,0.0,0.0,Decreased_Centrality
KIR3DL2,1e-06,0.000309,1e-06,0.000309,0.0,0.0,0.0,1762.0,0.3000964813367307,0.0,0.0,Decreased_Centrality
USP1,4e-06,0.004681,4e-06,0.004681,0.0,0.0,0.0,1762.0,0.3000964813367307,0.0,0.0,Decreased_Centrality
B3GALT6,1e-06,0.002521,1e-06,0.002521,0.0,0.0,0.0,1762.0,0.3000964813367307,0.0,0.0,Decreased_Centrality
SH3PXD2B,1e-06,0.005044,1e-06,0.005044,0.0,0.0,0.0,1762.0,0.3000964813367307,0.0,0.0,Decreased_Centrality
KIAA1549,6e-06,0.003948,6e-06,0.003948,0.0,0.0,0.0,1762.0,0.3000964813367307,0.0,0.0,Decreased_Centrality
CADPS,1e-06,0.002463,1e-06,0.002463,0.0,0.0,0.0,1762.0,0.3000964813367307,0.0,0.0,Decreased_Centrality
TBC1D9B,1e-06,0.004927,1e-06,0.004927,0.0,0.0,0.0,1762.0,0.3000964813367307,0.0,0.0,Decreased_Centrality
MYO1D,4e-06,0.012941,4e-06,0.012941,0.0,0.0,0.0,1762.0,0.3000964813367307,0.0,0.0,Decreased_Centrality
DDX1,6e-06,0.030896,6e-06,0.030896,0.0,0.0,0.0,1762.0,0.3000964813367307,0.0,0.0,Decreased_Centrality
EXOC6,1e-06,0.005149,1e-06,0.005149,0.0,0.0,0.0,1762.0,0.3000964813367307,0.0,0.0,Decreased_Centrality
CIB3,3e-06,0.000605,3e-06,0.000605,0.0,0.0,0.0,1762.0,0.3000964813367307,0.0,0.0,Decreased_Centrality
CGREF1,1e-06,0.001056,1e-06,0.001056,0.0,0.0,0.0,1762.0,0.3000964813367307,0.0,0.0,Decreased_Centrality
CCL26,1e-06,0.000509,1e-06,0.000509,0.0,0.0,0.0,1762.0,0.3000964813367307,0.0,0.0,Decreased_Centrality
UBA6,2e-06,0.009556,2e-06,0.009556,0.0,0.0,0.0,1762.0,0.3000964813367307,0.0,0.0,Decreased_Centrality
RB1CC1,1.6e-05,0.018983,1.6e-05,0.018983,0.0,0.0,0.0,1762.0,0.3000964813367307,0.0,0.0,Decreased_Centrality
LGALS7B,3e-06,0.002754,3e-06,0.002754,0.0,0.0,0.0,1762.0,0.3000964813367307,0.0,0.0,Decreased_Centrality
TAGLN,4e-06,0.003873,4e-06,0.003873,0.0,0.0,0.0,1762.0,0.3000964813367307,0.0,0.0,Decreased_Centrality
VPS26A,1.1e-05,0.008948,1.1e-05,0.008948,0.0,0.0,0.0,1762.0,0.3000964813367307,0.0,0.0,Decreased_Centrality
LUZP1,2e-06,0.014427,2e-06,0.014427,0.0,0.0,0.0,1762.0,0.3000964813367307,0.0,0.0,Decreased_Centrality
COL1A2,1e-06,0.002413,1e-06,0.002413,0.0,0.0,0.0,1762.0,0.3000964813367307,0.0,0.0,Decreased_Centrality
ENY2,2e-06,0.012361,2e-06,0.012361,0.0,0.0,0.0,1762.0,0.3000964813367307,0.0,0.0,Decreased_Centrality
ATF1,1e-06,0.002981,1e-06,0.002981,0.0,0.0,0.0,1762.0,0.3000964813367307,0.0,0.0,Decreased_Centrality
SLAIN2,1e-06,0.007474,1e-06,0.007474,0.0,0.0,0.0,1762.0,0.3000964813367307,0.0,0.0,Decreased_Centrality
BCORL1,1e-06,0.00383,1e-06,0.00383,0.0,0.0,0.0,1762.0,0.3000964813367307,0.0,0.0,Decreased_Centrality
MYH7B,1e-06,0.004018,1e-06,0.004018,0.0,0.0,0.0,1762.0,0.3000964813367307,0.0,0.0,Decreased_Centrality
HSPH1,3e-06,0.031312,3e-06,0.031312,0.0,0.0,0.0,1762.0,0.3000964813367307,0.0,0.0,Decreased_Centrality
TRPC4AP,8e-06,0.003437,8e-06,0.003437,0.0,0.0,0.0,1762.0,0.3000964813367307,0.0,0.0,Decreased_Centrality
PCDH20,3e-06,0.001236,3e-06,0.001236,0.0,0.0,0.0,1762.0,0.3000964813367307,0.0,0.0,Decreased_Centrality
DENND4A,1e-06,0.005249,1e-06,0.005249,0.0,0.0,0.0,1762.0,0.3000964813367307,0.0,0.0,Decreased_Centrality
HSPA4,8.1e-05,0.036869,8.1e-05,0.036869,0.0,0.0,0.0,1762.0,0.3000964813367307,0.0,0.0,Decreased_Centrality
UGCG,1e-06,0.001688,1e-06,0.001688,0.0,0.0,0.0,1762.0,0.3000964813367307,0.0,0.0,Decreased_Centrality
KIAA0368,1.1e-05,0.01695,1.1e-05,0.01695,0.0,0.0,0.0,1762.0,0.3000964813367307,0.0,0.0,Decreased_Centrality
SNX4,1e-06,0.004635,1e-06,0.004635,0.0,0.0,0.0,1762.0,0.3000964813367307,0.0,0.0,Decreased_Centrality
CDC45,1e-06,0.007368,1e-06,0.007368,0.0,0.0,0.0,1762.0,0.3000964813367307,0.0,0.0,Decreased_Centrality
SYK,3e-06,0.008306,3e-06,0.008306,0.0,0.0,0.0,1762.0,0.3000964813367307,0.0,0.0,Decreased_Centrality
SSFA2,2e-06,0.009253,2e-06,0.009253,0.0,0.0,0.0,1762.0,0.3000964813367307,0.0,0.0,Decreased_Centrality
TESK2,1e-06,0.003252,1e-06,0.003252,0.0,0.0,0.0,1762.0,0.3000964813367307,0.0,0.0,Decreased_Centrality
CDC42EP1,1e-06,0.006527,1e-06,0.006527,0.0,0.0,0.0,1762.0,0.3000964813367307,0.0,0.0,Decreased_Centrality
RSRC1,1e-06,0.009408,1e-06,0.009408,0.0,0.0,0.0,1762.0,0.3000964813367307,0.0,0.0,Decreased_Centrality
CXCL5,1e-06,0.000409,1e-06,0.000409,0.0,0.0,0.0,1762.0,0.3000964813367307,0.0,0.0,Decreased_Centrality
DCAKD,3e-06,0.004066,3e-06,0.004066,0.0,0.0,0.0,1762.0,0.3000964813367307,0.0,0.0,Decreased_Centrality
TRIM7,2e-06,0.003095,2e-06,0.003095,0.0,0.0,0.0,1762.0,0.3000964813367307,0.0,0.0,Decreased_Centrality
DMBT1,2e-06,0.001821,2e-06,0.001821,0.0,0.0,0.0,1762.0,0.3000964813367307,0.0,0.0,Decreased_Centrality
TOM1L2,1e-06,0.004576,1e-06,0.004576,0.0,0.0,0.0,1762.0,0.3000964813367307,0.0,0.0,Decreased_Centrality
C1orf86,2e-06,0.001571,2e-06,0.001571,0.0,0.0,0.0,1762.0,0.3000964813367307,0.0,0.0,Decreased_Centrality
EIF1AD,2e-06,0.002654,2e-06,0.002654,0.0,0.0,0.0,1762.0,0.3000964813367307,0.0,0.0,Decreased_Centrality
AAAS,2e-06,0.010338,2e-06,0.010338,0.0,0.0,0.0,1762.0,0.3000964813367307,0.0,0.0,Decreased_Centrality
GIMAP5,2e-06,0.000858,2e-06,0.000858,0.0,0.0,0.0,1762.0,0.3000964813367307,0.0,0.0,Decreased_Centrality
GPR50,1e-06,0.000668,1e-06,0.000668,0.0,0.0,0.0,1762.0,0.3000964813367307,0.0,0.0,Decreased_Centrality
DOCK1,2e-06,0.004857,2e-06,0.004857,0.0,0.0,0.0,1762.0,0.3000964813367307,0.0,0.0,Decreased_Centrality
CLEC7A,1e-06,0.000886,1e-06,0.000886,0.0,0.0,0.0,1762.0,0.3000964813367307,0.0,0.0,Decreased_Centrality
OAF,1e-06,0.000441,1e-06,0.000441,0.0,0.0,0.0,1762.0,0.3000964813367307,0.0,0.0,Decreased_Centrality
POC1B,1e-06,0.003907,1e-06,0.003907,0.0,0.0,0.0,1762.0,0.3000964813367307,0.0,0.0,Decreased_Centrality
PRKAG3,2e-06,0.004199,2e-06,0.004199,0.0,0.0,0.0,1762.0,0.3000964813367307,0.0,0.0,Decreased_Centrality
EIF4EBP1,1e-06,0.003908,1e-06,0.003908,0.0,0.0,0.0,1762.0,0.3000964813367307,0.0,0.0,Decreased_Centrality
DNMT3L,5e-06,0.002896,5e-06,0.002896,0.0,0.0,0.0,1762.0,0.3000964813367307,0.0,0.0,Decreased_Centrality
WDR89,1e-06,0.002256,1e-06,0.002256,0.0,0.0,0.0,1762.0,0.3000964813367307,0.0,0.0,Decreased_Centrality
D2HGDH,3e-06,0.004456,3e-06,0.004456,0.0,0.0,0.0,1762.0,0.3000964813367307,0.0,0.0,Decreased_Centrality
COL8A1,1e-06,0.002013,1e-06,0.002013,0.0,0.0,0.0,1762.0,0.3000964813367307,0.0,0.0,Decreased_Centrality
HAUS7,1e-06,0.001674,1e-06,0.001674,0.0,0.0,0.0,1762.0,0.3000964813367307,0.0,0.0,Decreased_Centrality
PTPN2,2e-06,0.009667,2e-06,0.009667,0.0,0.0,0.0,1762.0,0.3000964813367307,0.0,0.0,Decreased_Centrality
CHRM4,2e-06,0.002053,2e-06,0.002053,0.0,0.0,0.0,1762.0,0.3000964813367307,0.0,0.0,Decreased_Centrality
DCP2,2e-06,0.004084,2e-06,0.004084,0.0,0.0,0.0,1762.0,0.3000964813367307,0.0,0.0,Decreased_Centrality
NPTXR,1e-06,0.001021,1e-06,0.001021,0.0,0.0,0.0,1762.0,0.3000964813367307,0.0,0.0,Decreased_Centrality
DFFA,1e-06,0.004984,1e-06,0.004984,0.0,0.0,0.0,1762.0,0.3000964813367307,0.0,0.0,Decreased_Centrality
SNX8,1e-06,0.003574,1e-06,0.003574,0.0,0.0,0.0,1762.0,0.3000964813367307,0.0,0.0,Decreased_Centrality
KRTAP10-6,8e-06,0.000647,8e-06,0.000647,0.0,0.0,0.0,1762.0,0.3000964813367307,0.0,0.0,Decreased_Centrality
BIK,6e-06,0.001665,6e-06,0.001665,0.0,0.0,0.0,1762.0,0.3000964813367307,0.0,0.0,Decreased_Centrality
HIST3H2A,1e-06,0.00718,1e-06,0.00718,0.0,0.0,0.0,1762.0,0.3000964813367307,0.0,0.0,Decreased_Centrality
SERF2,2e-06,0.003643,2e-06,0.003643,0.0,0.0,0.0,1762.0,0.3000964813367307,0.0,0.0,Decreased_Centrality
CPSF7,2e-06,0.025241,2e-06,0.025241,0.0,0.0,0.0,1762.0,0.3000964813367307,0.0,0.0,Decreased_Centrality
UNG,1e-06,0.003371,1e-06,0.003371,0.0,0.0,0.0,1762.0,0.3000964813367307,0.0,0.0,Decreased_Centrality
HMGN2,3.9e-05,0.013075,3.9e-05,0.013075,0.0,0.0,0.0,1762.0,0.3000964813367307,0.0,0.0,Decreased_Centrality
E2F1,8e-06,0.007241,8e-06,0.007241,0.0,0.0,0.0,1762.0,0.3000964813367307,0.0,0.0,Decreased_Centrality
LMF2,6e-06,0.006827,6e-06,0.006827,0.0,0.0,0.0,1762.0,0.3000964813367307,0.0,0.0,Decreased_Centrality
MSN,1.2e-05,0.019308,1.2e-05,0.019308,0.0,0.0,0.0,1762.0,0.3000964813367307,0.0,0.0,Decreased_Centrality
RPS17,4e-06,0.028241,4e-06,0.028241,0.0,0.0,0.0,1762.0,0.3000964813367307,0.0,0.0,Decreased_Centrality
ARG1,2e-06,0.009438,2e-06,0.009438,0.0,0.0,0.0,1762.0,0.3000964813367307,0.0,0.0,Decreased_Centrality
ATP1B1,3e-06,0.010376,3e-06,0.010376,0.0,0.0,0.0,1762.0,0.3000964813367307,0.0,0.0,Decreased_Centrality
CCDC115,1e-06,0.003218,1e-06,0.003218,0.0,0.0,0.0,1762.0,0.3000964813367307,0.0,0.0,Decreased_Centrality
WDR73,1e-06,0.000615,1e-06,0.000615,0.0,0.0,0.0,1762.0,0.3000964813367307,0.0,0.0,Decreased_Centrality
MAT1A,1e-06,0.001758,1e-06,0.001758,0.0,0.0,0.0,1762.0,0.3000964813367307,0.0,0.0,Decreased_Centrality
PPP1R13L,1e-06,0.006758,1e-06,0.006758,0.0,0.0,0.0,1762.0,0.3000964813367307,0.0,0.0,Decreased_Centrality
RPL36AL,4e-06,0.020103,4e-06,0.020103,0.0,0.0,0.0,1762.0,0.3000964813367307,0.0,0.0,Decreased_Centrality
COX7C,1e-06,0.004653,1e-06,0.004653,0.0,0.0,0.0,1762.0,0.3000964813367307,0.0,0.0,Decreased_Centrality
GNB1L,2e-06,0.005189,2e-06,0.005189,0.0,0.0,0.0,1762.0,0.3000964813367307,0.0,0.0,Decreased_Centrality
DDI1,1e-06,0.002192,1e-06,0.002192,0.0,0.0,0.0,1762.0,0.3000964813367307,0.0,0.0,Decreased_Centrality
OSBP,1e-06,0.007966,1e-06,0.007966,0.0,0.0,0.0,1762.0,0.3000964813367307,0.0,0.0,Decreased_Centrality
UQCRC1,2e-06,0.017017,2e-06,0.017017,0.0,0.0,0.0,1762.0,0.3000964813367307,0.0,0.0,Decreased_Centrality
PIGU,6e-06,0.004237,6e-06,0.004237,0.0,0.0,0.0,1762.0,0.3000964813367307,0.0,0.0,Decreased_Centrality
BAK1,1e-06,0.001853,1e-06,0.001853,0.0,0.0,0.0,1762.0,0.3000964813367307,0.0,0.0,Decreased_Centrality
ATR,5e-06,0.011421,5e-06,0.011421,0.0,0.0,0.0,1762.0,0.3000964813367307,0.0,0.0,Decreased_Centrality
JAZF1,1e-06,0.002047,1e-06,0.002047,0.0,0.0,0.0,1762.0,0.3000964813367307,0.0,0.0,Decreased_Centrality
PLCD1,1e-06,0.002704,1e-06,0.002704,0.0,0.0,0.0,1762.0,0.3000964813367307,0.0,0.0,Decreased_Centrality
ROR2,3e-06,0.011963,3e-06,0.011963,0.0,0.0,0.0,1762.0,0.3000964813367307,0.0,0.0,Decreased_Centrality
KIN,1e-06,0.007545,1e-06,0.007545,0.0,0.0,0.0,1762.0,0.3000964813367307,0.0,0.0,Decreased_Centrality
DMXL2,2e-06,0.002989,2e-06,0.002989,0.0,0.0,0.0,1762.0,0.3000964813367307,0.0,0.0,Decreased_Centrality
C12orf10,2e-06,0.005414,2e-06,0.005414,0.0,0.0,0.0,1762.0,0.3000964813367307,0.0,0.0,Decreased_Centrality
TMX4,1e-06,0.003775,1e-06,0.003775,0.0,0.0,0.0,1762.0,0.3000964813367307,0.0,0.0,Decreased_Centrality
PAFAH1B2,1e-06,0.007351,1e-06,0.007351,0.0,0.0,0.0,1762.0,0.3000964813367307,0.0,0.0,Decreased_Centrality
ACTN2,4e-06,0.005228,4e-06,0.005228,0.0,0.0,0.0,1762.0,0.3000964813367307,0.0,0.0,Decreased_Centrality
SENP1,1e-06,0.006751,1e-06,0.006751,0.0,0.0,0.0,1762.0,0.3000964813367307,0.0,0.0,Decreased_Centrality
CPNE2,1e-06,0.004591,1e-06,0.004591,0.0,0.0,0.0,1762.0,0.3000964813367307,0.0,0.0,Decreased_Centrality
CCDC14,5e-06,0.003726,5e-06,0.003726,0.0,0.0,0.0,1762.0,0.3000964813367307,0.0,0.0,Decreased_Centrality
PI4KA,1.9e-05,0.011627,1.9e-05,0.011627,0.0,0.0,0.0,1762.0,0.3000964813367307,0.0,0.0,Decreased_Centrality
NRD1,3e-06,0.007977,3e-06,0.007977,0.0,0.0,0.0,1762.0,0.3000964813367307,0.0,0.0,Decreased_Centrality
FAM120C,2e-06,0.009029,2e-06,0.009029,0.0,0.0,0.0,1762.0,0.3000964813367307,0.0,0.0,Decreased_Centrality
DUSP21,4e-06,0.002608,4e-06,0.002608,0.0,0.0,0.0,1762.0,0.3000964813367307,0.0,0.0,Decreased_Centrality
TSSC4,1e-06,0.0069,1e-06,0.0069,0.0,0.0,0.0,1762.0,0.3000964813367307,0.0,0.0,Decreased_Centrality
HNRNPCL1,6e-06,0.008692,6e-06,0.008692,0.0,0.0,0.0,1762.0,0.3000964813367307,0.0,0.0,Decreased_Centrality
ZNF579,1e-06,0.002415,1e-06,0.002415,0.0,0.0,0.0,1762.0,0.3000964813367307,0.0,0.0,Decreased_Centrality
ARL5B,2e-06,0.00236,2e-06,0.00236,0.0,0.0,0.0,1762.0,0.3000964813367307,0.0,0.0,Decreased_Centrality
SMAD2,1e-05,0.013374,1e-05,0.013374,0.0,0.0,0.0,1762.0,0.3000964813367307,0.0,0.0,Decreased_Centrality
EFNA2,1e-06,0.001401,1e-06,0.001401,0.0,0.0,0.0,1762.0,0.3000964813367307,0.0,0.0,Decreased_Centrality
AKAP5,2e-06,0.004576,2e-06,0.004576,0.0,0.0,0.0,1762.0,0.3000964813367307,0.0,0.0,Decreased_Centrality
SUPT5H,4e-06,0.022495,4e-06,0.022495,0.0,0.0,0.0,1762.0,0.3000964813367307,0.0,0.0,Decreased_Centrality
HBB,1.4e-05,0.007754,1.4e-05,0.007754,0.0,0.0,0.0,1762.0,0.3000964813367307,0.0,0.0,Decreased_Centrality
KCNA2,7e-06,0.001667,7e-06,0.001667,0.0,0.0,0.0,1762.0,0.3000964813367307,0.0,0.0,Decreased_Centrality
UQCRH,3e-06,0.005962,3e-06,0.005962,0.0,0.0,0.0,1762.0,0.3000964813367307,0.0,0.0,Decreased_Centrality
ARID4B,2e-06,0.008298,2e-06,0.008298,0.0,0.0,0.0,1762.0,0.3000964813367307,0.0,0.0,Decreased_Centrality
SLC35C2,2e-06,0.003395,2e-06,0.003395,0.0,0.0,0.0,1762.0,0.3000964813367307,0.0,0.0,Decreased_Centrality
SGOL2,1e-06,0.002883,1e-06,0.002883,0.0,0.0,0.0,1762.0,0.3000964813367307,0.0,0.0,Decreased_Centrality
ZMYND19,6e-06,0.002167,6e-06,0.002167,0.0,0.0,0.0,1762.0,0.3000964813367307,0.0,0.0,Decreased_Centrality
RBM6,5e-06,0.010266,5e-06,0.010266,0.0,0.0,0.0,1762.0,0.3000964813367307,0.0,0.0,Decreased_Centrality
PISD,1e-06,0.00437,1e-06,0.00437,0.0,0.0,0.0,1762.0,0.3000964813367307,0.0,0.0,Decreased_Centrality
POLDIP2,2e-06,0.012034,2e-06,0.012034,0.0,0.0,0.0,1762.0,0.3000964813367307,0.0,0.0,Decreased_Centrality
PFN2,4e-06,0.010659,4e-06,0.010659,0.0,0.0,0.0,1762.0,0.3000964813367307,0.0,0.0,Decreased_Centrality
EIF2B4,2e-06,0.009486,2e-06,0.009486,0.0,0.0,0.0,1762.0,0.3000964813367307,0.0,0.0,Decreased_Centrality
MRPL46,1e-06,0.01131,1e-06,0.01131,0.0,0.0,0.0,1762.0,0.3000964813367307,0.0,0.0,Decreased_Centrality
SLC7A8,2e-06,0.00066,2e-06,0.00066,0.0,0.0,0.0,1762.0,0.3000964813367307,0.0,0.0,Decreased_Centrality
CAB39,2e-06,0.003839,2e-06,0.003839,0.0,0.0,0.0,1762.0,0.3000964813367307,0.0,0.0,Decreased_Centrality
AP1S1,1e-06,0.004718,1e-06,0.004718,0.0,0.0,0.0,1762.0,0.3000964813367307,0.0,0.0,Decreased_Centrality
GNA13,6e-06,0.008061,6e-06,0.008061,0.0,0.0,0.0,1762.0,0.3000964813367307,0.0,0.0,Decreased_Centrality
IL1RN,1e-06,0.001244,1e-06,0.001244,0.0,0.0,0.0,1762.0,0.3000964813367307,0.0,0.0,Decreased_Centrality
KCNK5,1e-06,0.001242,1e-06,0.001242,0.0,0.0,0.0,1762.0,0.3000964813367307,0.0,0.0,Decreased_Centrality
ENO2,2e-06,0.007717,2e-06,0.007717,0.0,0.0,0.0,1762.0,0.3000964813367307,0.0,0.0,Decreased_Centrality
RPS27L,3e-06,0.018646,3e-06,0.018646,0.0,0.0,0.0,1762.0,0.3000964813367307,0.0,0.0,Decreased_Centrality
FUK,1e-06,0.002347,1e-06,0.002347,0.0,0.0,0.0,1762.0,0.3000964813367307,0.0,0.0,Decreased_Centrality
KCTD17,2e-06,0.005008,2e-06,0.005008,0.0,0.0,0.0,1762.0,0.3000964813367307,0.0,0.0,Decreased_Centrality
TRIM69,1e-06,0.003263,1e-06,0.003263,0.0,0.0,0.0,1762.0,0.3000964813367307,0.0,0.0,Decreased_Centrality
CCDC107,1e-06,0.001328,1e-06,0.001328,0.0,0.0,0.0,1762.0,0.3000964813367307,0.0,0.0,Decreased_Centrality
TXNL1,4e-06,0.015321,4e-06,0.015321,0.0,0.0,0.0,1762.0,0.3000964813367307,0.0,0.0,Decreased_Centrality
CCDC85A,3e-06,0.001172,3e-06,0.001172,0.0,0.0,0.0,1762.0,0.3000964813367307,0.0,0.0,Decreased_Centrality
FAM160B1,1e-06,0.001237,1e-06,0.001237,0.0,0.0,0.0,1762.0,0.3000964813367307,0.0,0.0,Decreased_Centrality
PIK3CA,5e-06,0.008591,5e-06,0.008591,0.0,0.0,0.0,1762.0,0.3000964813367307,0.0,0.0,Decreased_Centrality
NAGK,3e-06,0.006608,3e-06,0.006608,0.0,0.0,0.0,1762.0,0.3000964813367307,0.0,0.0,Decreased_Centrality
TSPAN10,1e-06,0.002368,1e-06,0.002368,0.0,0.0,0.0,1762.0,0.3000964813367307,0.0,0.0,Decreased_Centrality
KDM3A,1e-06,0.004095,1e-06,0.004095,0.0,0.0,0.0,1762.0,0.3000964813367307,0.0,0.0,Decreased_Centrality
